user_id,date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,true_cluster
17,2024-01-01,0.007316967741935484,0.022071806451612903,0.009833129032258065,0.01953887096774194,0.01467583870967742,0.03339761290322581,0.06085361290322581,0.14311941935483868,0.2687235483870968,0.4928306774193548,0.7209690967741935,0.9114858387096774,0.9884610322580646,0.9174076129032258,0.7099821935483871,0.483364064516129,0.27907993548387094,0.1343910322580645,0.057062935483870966,0.024154741935483868,0.025202322580645163,0.013071129032258063,0.010797677419354838,0.01353851612903226,3
18,2024-01-01,0.007250161290322581,0.02659341935483871,0.019781580645161292,0.01749190322580645,0.025919516129032257,0.047137387096774196,0.10264258064516128,0.1819619677419355,0.3415896129032258,0.5771053225806452,0.6852377741935484,0.8291043225806451,0.9849817419354839,0.879029129032258,0.659514935483871,0.36431051612903226,0.19193667741935483,0.09185567741935483,0.045602709677419355,0.01476583870967742,0.017537354838709676,0.014811967741935484,0.014758129032258064,0.017574290322580646,3
19,2024-01-01,0.009094387096774193,0.0074095806451612905,0.016542838709677418,0.010449838709677419,0.016256548387096774,0.035098161290322574,0.07362122580645161,0.15016358064516128,0.3217850967741936,0.5248552258064516,0.6606750322580646,0.8032952903225806,0.999199129032258,0.9068756451612903,0.6976192903225806,0.39081151612903225,0.22733858064516127,0.10489670967741935,0.04076474193548387,0.02268016129032258,0.020207064516129032,0.011344838709677419,0.011382967741935484,0.010161096774193547,3
20,2024-01-01,0.03072016129032258,0.019547516129032258,0.014052387096774194,0.018602096774193548,0.015654483870967743,0.054609483870967736,0.11363596774193548,0.23805548387096773,0.4566337419354839,0.6849738387096774,0.7165883225806452,0.7589591935483871,0.8865716451612903,0.909980193548387,0.9912079677419355,0.9222954838709677,0.9541803225806451,0.899345,0.7510767419354839,0.48326600000000003,0.3211652580645161,0.2926096129032258,0.1507375806451613,0.0909591935483871,4
21,2024-01-01,0.10544632258064515,0.011702967741935483,0.009457290322580645,0.006797451612903226,0.009027290322580645,0.0039029354838709678,0.009206483870967742,0.02423164516129032,0.08616635483870967,0.22715006451612904,0.3975627419354839,0.641270677419355,0.9691367741935484,0.9932637741935484,0.8168195161290323,0.5046065483870968,0.4321999032258064,0.5327484838709677,0.7540526774193549,0.7816746774193548,0.7879264838709678,0.8991124838709678,0.5689494193548387,0.33427877419354834,7
22,2024-01-01,0.06568803225806451,0.013491290322580644,0.011254548387096774,0.022007129032258065,0.015876612903225805,0.04398190322580645,0.07685003225806451,0.18871751612903226,0.34065441935483876,0.5852113870967741,0.668161129032258,0.7738834516129032,0.893533935483871,0.920038064516129,0.9676292258064516,0.9112847741935484,0.9694529677419356,0.9392614838709678,0.8419818387096775,0.5562543548387097,0.4107146129032258,0.37527225806451614,0.22208674193548386,0.1324497741935484,4
23,2024-01-01,0.011385677419354838,0.010171354838709677,0.020069548387096774,0.02322648387096774,0.01848087096774194,0.06732977419354838,0.15972651612903224,0.2920150967741935,0.5114625161290323,0.7155672258064516,0.7280325483870969,0.7327913225806452,0.8715243548387096,0.915903935483871,0.9962111612903226,0.9141838387096775,0.9279884838709678,0.8511143225806451,0.7013581935483871,0.4325272258064516,0.2852640322580645,0.24598232258064517,0.12733512903225805,0.06301958064516129,4
24,2024-01-01,0.017911032258064518,0.014292806451612903,0.024952193548387097,0.03002258064516129,0.03681012903225806,0.10479990322580646,0.16721235483870966,0.23834651612903224,0.36648616129032263,0.5254240645161291,0.5900507419354839,0.7159237741935484,0.9425512903225807,0.9828654516129032,0.9380943225806452,0.7039217096774194,0.5704540967741935,0.42744880645161293,0.2896533870967742,0.159265064516129,0.09670925806451613,0.07040532258064516,0.03283583870967742,0.020138870967741935,2
25,2024-01-01,0.007178645161290323,0.007823483870967742,0.004657096774193548,0.00783641935483871,0.01444525806451613,0.015164612903225806,0.0540601935483871,0.10991741935483872,0.2360328064516129,0.43065545161290325,0.5552444516129033,0.7431594838709678,0.9946194838709677,0.9711021935483871,0.8197260645161291,0.4939455483870968,0.30964335483870964,0.16120767741935482,0.06942435483870968,0.030027774193548386,0.01395458064516129,0.0067235161290322585,0.0047292580645161295,0.006869903225806451,3
26,2024-01-01,0.04499045161290322,0.009569354838709677,0.007429129032258064,0.009892774193548387,0.013646806451612904,0.014655935483870968,0.04848925806451613,0.12731564516129032,0.2681290322580645,0.4596241612903226,0.6503645806451612,0.7592073870967743,0.8022112903225807,0.7828136774193548,0.8314045161290323,0.9024080645161291,0.9813809032258064,0.9879423225806451,0.9078468064516129,0.7582486451612903,0.5575971612903226,0.36622806451612905,0.21809067741935484,0.11857048387096775,4
27,2024-01-01,0.6473610967741935,0.9095016451612904,0.9998186129032258,0.9395604193548387,0.7581495806451612,0.5178317419354839,0.30493258064516127,0.12830825806451612,0.056946096774193544,0.021635806451612904,0.007892612903225807,0.0052884193548387096,0.004094774193548387,0.005481677419354839,0.004999548387096774,0.0035420967741935485,0.004822677419354838,0.006762870967741936,0.004817225806451613,0.004383709677419355,0.0068983870967741934,0.003833290322580645,0.0045682903225806445,0.01670261290322581,5
28,2024-01-01,0.6485120645161291,0.9069413225806452,0.9980709354838709,0.9502935161290322,0.7673856451612904,0.530348870967742,0.31837499999999996,0.14010799999999998,0.062209161290322584,0.03339677419354838,0.01583509677419355,0.013198483870967741,0.02385293548387097,0.02148709677419355,0.014536,0.010401129032258063,0.009531064516129032,0.009669806451612903,0.011123677419354838,0.01374841935483871,0.010070935483870967,0.01259809677419355,0.01285825806451613,0.016890774193548386,5
29,2024-01-01,0.7168144838709678,0.9199244193548387,0.986519,0.8790243548387097,0.6959141612903226,0.4662157419354839,0.25606270967741934,0.10816332258064516,0.066989,0.028072290322580646,0.017844290322580645,0.045911129032258066,0.013685999999999999,0.014434967741935483,0.032850387096774195,0.03938567741935484,0.022679709677419356,0.016824161290322583,0.031593580645161295,0.010390903225806452,0.032674903225806455,0.010569838709677419,0.01295067741935484,0.08518864516129032,5
30,2024-01-01,0.008526387096774193,0.010141322580645162,0.009495387096774192,0.02773525806451613,0.05601132258064516,0.10786183870967742,0.1945027741935484,0.2770503548387097,0.4109537419354839,0.5775405483870968,0.6432133870967742,0.7508918064516129,0.9764308387096774,0.9947693225806451,0.9277659677419355,0.6748250322580645,0.5410754838709678,0.4031894516129032,0.26943761290322576,0.14000645161290323,0.0796733870967742,0.05679,0.02869667741935484,0.012620096774193549,2
31,2024-01-01,0.013250709677419354,0.01545674193548387,0.011947193548387096,0.011554161290322582,0.032730903225806456,0.07644551612903225,0.21265548387096775,0.3477947096774194,0.5554415161290323,0.7380963225806452,0.7049465161290323,0.7093467096774193,0.8473825161290323,0.9071074193548386,0.9930857419354839,0.8798256451612904,0.865346129032258,0.7710285483870968,0.6064638387096773,0.3578666774193548,0.22841651612903224,0.1882218387096774,0.09791767741935484,0.03917858064516129,4
32,2024-01-01,0.008907322580645161,0.008699516129032258,0.009600258064516129,0.009832838709677421,0.01902716129032258,0.05389983870967742,0.12156274193548386,0.21540893548387097,0.3979167741935484,0.633360870967742,0.7281786774193548,0.8438131612903226,1.0,0.8550711612903226,0.6274581935483872,0.34488654838709676,0.18326587096774194,0.08714887096774193,0.03826222580645161,0.007593870967741936,0.012874483870967743,0.007291225806451613,0.010370935483870967,0.006361483870967742,3
33,2024-01-01,0.03197109677419355,0.022162645161290323,0.010048096774193549,0.02029225806451613,0.018590612903225806,0.0377121935483871,0.09371409677419354,0.1978967741935484,0.3461759677419355,0.5802181935483871,0.6874541935483871,0.8241298387096774,0.9983219032258065,0.8850260322580645,0.6656668064516128,0.36586048387096776,0.2110080322580645,0.09596835483870968,0.04600725806451613,0.020461612903225804,0.02332925806451613,0.015327935483870967,0.019765032258064516,0.008152322580645162,3
34,2024-01-01,0.014014387096774194,0.014354451612903225,0.011557451612903226,0.015712967741935483,0.011322548387096775,0.032570645161290324,0.05398329032258064,0.111399,0.2256740322580645,0.4356320322580645,0.5627109032258064,0.7374574516129032,0.9875955806451613,0.9701473548387096,0.7927141612903226,0.5064990967741936,0.29600458064516133,0.158047,0.07206267741935483,0.04173296774193549,0.017550419354838708,0.010849870967741935,0.013341354838709678,0.006385548387096774,3
35,2024-01-01,0.008201354838709676,0.008494161290322582,0.025401322580645164,0.029604193548387097,0.06340970967741935,0.1301066129032258,0.21612945161290323,0.31005664516129033,0.44783812903225806,0.6198425161290323,0.6943268387096775,0.8017277096774194,0.982425064516129,0.9771327419354839,0.894928935483871,0.673789935483871,0.5259612258064515,0.37973825806451617,0.2559111290322581,0.13697922580645164,0.07032332258064515,0.049824903225806454,0.02152864516129032,0.014643129032258064,2
36,2024-01-01,0.46886580645161285,0.8666784838709677,0.9953991612903226,0.9688755806451612,0.8121563548387096,0.5904567096774194,0.36107193548387095,0.18092406451612905,0.08108990322580645,0.03487706451612903,0.013276,0.008042516129032258,0.008058129032258065,0.0049857741935483875,0.004955258064516129,0.0051374838709677415,0.00636158064516129,0.0053161290322580644,0.004805322580645162,0.0041819032258064515,0.006221451612903226,0.005601645161290323,0.004504516129032258,0.004108483870967742,5
37,2024-01-01,0.015108129032258064,0.011797387096774194,0.019987548387096776,0.021039483870967744,0.010211612903225807,0.03224516129032258,0.0822258064516129,0.1369173870967742,0.29114609677419356,0.48072770967741935,0.6113829354838709,0.7838756451612904,0.9967575806451613,0.9156312258064516,0.7455751935483871,0.43827670967741933,0.2419211935483871,0.11341345161290323,0.057062516129032265,0.02254025806451613,0.029164967741935482,0.014219193548387096,0.011459225806451612,0.014448290322580645,3
38,2024-01-01,0.06224203225806452,0.010577354838709679,0.0077827741935483875,0.007202258064516129,0.013876193548387096,0.007186806451612903,0.008566129032258065,0.009465225806451613,0.009060161290322579,0.017492225806451614,0.012410290322580644,0.012182322580645161,0.021129193548387094,0.01812232258064516,0.0559111935483871,0.12293122580645162,0.3091744838709677,0.6095246129032258,0.9316453548387097,0.9872653870967741,0.9327723548387097,0.889472129032258,0.5260573225806452,0.28023748387096775,0
39,2024-01-01,0.0032329032258064517,0.006784774193548388,0.011511806451612904,0.023037129032258064,0.05029645161290323,0.10206583870967742,0.1854961935483871,0.2584956451612903,0.4001195483870968,0.5603758064516129,0.6265405161290323,0.7431340000000001,0.9771854516129033,0.9866789677419354,0.9332993870967742,0.688637,0.5526848709677419,0.41018200000000005,0.27649674193548385,0.14930048387096773,0.08573516129032258,0.06443325806451612,0.03227180645161291,0.017239225806451614,2
40,2024-01-01,0.008594,0.006448967741935484,0.009434774193548387,0.015217967741935482,0.02237464516129032,0.08407603225806452,0.17493903225806454,0.3091303870967742,0.5203157096774194,0.7725130967741936,0.8390281612903225,0.9190963548387098,0.9976602258064516,0.7939263870967742,0.5514588064516129,0.2727581935483871,0.1396523870967742,0.061303322580645164,0.02518232258064516,0.01243174193548387,0.013676354838709676,0.014514129032258065,0.014053129032258065,0.015833774193548387,3
41,2024-01-01,0.7296085483870968,0.9337042580645162,0.9475118387096774,0.7591888709677419,0.4753351935483871,0.23450248387096775,0.09754351612903225,0.022863677419354838,0.007978322580645162,0.005819354838709678,0.007169870967741935,0.003406677419354839,0.011419548387096775,0.033030483870967735,0.1043951935483871,0.24108809677419354,0.4748968387096774,0.7807663870967743,0.9960530645161291,0.8274307096774194,0.6604836774193548,0.5982257741935484,0.300432129032258,0.38392132258064515,6
42,2024-01-01,0.01647232258064516,0.020306129032258063,0.015041354838709676,0.031884322580645164,0.05496109677419355,0.10733067741935484,0.17537793548387096,0.25948090322580647,0.40671693548387094,0.5563881290322581,0.6148422903225806,0.7244621612903226,0.9467876451612903,0.9403458387096775,0.8937274838709678,0.6614147096774193,0.5294605161290322,0.38189467741935484,0.2548163225806452,0.15704225806451613,0.09213358064516129,0.05555812903225806,0.031841612903225805,0.014113548387096775,2
43,2024-01-01,0.009182709677419354,0.0030074193548387095,0.002564193548387097,0.005225258064516129,0.010874483870967741,0.04030229032258065,0.12236348387096775,0.23801374193548389,0.4506125806451613,0.6827538387096773,0.7209499032258065,0.775132870967742,0.9011522580645162,0.9183045161290323,0.9974695806451613,0.9333455161290323,0.964623,0.9124926451612904,0.77749,0.4907442258064516,0.3389135483870968,0.2950615806451613,0.16124974193548386,0.09147122580645162,4
44,2024-01-01,0.011500354838709679,0.006537161290322581,0.010984064516129032,0.01816964516129032,0.035668,0.07580354838709677,0.14717722580645162,0.2021367741935484,0.3308229677419355,0.4835753225806452,0.5580276774193548,0.6940379677419355,0.9396273548387096,0.9962972903225806,0.9789425806451613,0.745299064516129,0.6305225161290323,0.480966,0.3469203548387097,0.18697048387096774,0.11208193548387098,0.08420961290322582,0.05152858064516129,0.02213041935483871,2
45,2024-01-01,0.013312354838709678,0.004762193548387097,0.007444193548387097,0.01632861290322581,0.035959806451612904,0.06413451612903226,0.13468964516129034,0.18943348387096773,0.30767877419354833,0.4528333870967742,0.5278712903225806,0.6782262258064516,0.923745935483871,0.9909216774193549,0.9820176451612903,0.7713430000000001,0.6539585806451612,0.506901870967742,0.3685253870967742,0.20035999999999998,0.1255611935483871,0.09830325806451612,0.04995803225806452,0.033996419354838714,2
46,2024-01-01,0.02725109677419355,0.02219374193548387,0.023961806451612905,0.04065967741935484,0.04554467741935484,0.08635503225806451,0.1599608064516129,0.2649124516129032,0.3761176451612903,0.539657193548387,0.7056873225806451,0.8539138064516129,0.9480468387096773,0.9886472903225807,0.9356052903225807,0.8189366129032258,0.6585994193548387,0.49052006451612906,0.34196745161290326,0.23364532258064516,0.13118822580645162,0.06782012903225806,0.04367496774193548,0.016726870967741937,2
47,2024-01-01,0.014450096774193549,0.006821225806451613,0.006760258064516129,0.014229903225806452,0.018725451612903225,0.055755064516129035,0.10773841935483872,0.16086632258064518,0.26813203225806453,0.4072582258064516,0.48792351612903223,0.6262849677419354,0.880986064516129,0.9726223548387096,0.9961705806451613,0.7849239032258064,0.6740081935483871,0.5444467741935484,0.39941867741935483,0.22447741935483873,0.143595,0.11231422580645162,0.06178283870967742,0.04003474193548387,2
48,2024-01-01,0.14867993548387098,0.008318096774193548,0.008992870967741935,0.008984387096774193,0.009829967741935485,0.023006161290322583,0.01754383870967742,0.013064516129032259,0.010212645161290322,0.011673064516129032,0.015291967741935484,0.01281332258064516,0.0205508064516129,0.015003096774193548,0.048442516129032255,0.07170112903225807,0.1926147741935484,0.4234323870967742,0.7216245483870968,0.7989816774193549,0.8368734838709677,0.9977937741935484,0.6524932903225806,0.4046572258064516,0
49,2024-01-01,0.007475354838709677,0.009304967741935484,0.015435516129032259,0.03996993548387097,0.06594925806451614,0.11769232258064516,0.21795909677419356,0.30252629032258066,0.45013735483870965,0.6352990322580645,0.6936338064516129,0.812067,0.9929586451612904,0.9869852580645161,0.9015468709677419,0.6835350967741936,0.5394260322580645,0.38518325806451614,0.24803209677419355,0.13777648387096775,0.07744187096774194,0.05657712903225807,0.01969374193548387,0.023239709677419357,2
50,2024-01-01,0.6465717741935485,0.8899689677419355,0.9919692903225806,0.9244544193548387,0.7621094516129032,0.509626870967742,0.305622,0.13470790322580645,0.046673064516129036,0.039760645161290326,0.01107174193548387,0.02010506451612903,0.019712612903225808,0.010132451612903225,0.017268096774193546,0.016968548387096775,0.017619999999999997,0.012443967741935484,0.024830870967741937,0.014349516129032257,0.010819322580645161,0.01965022580645161,0.015777903225806453,0.03999816129032258,5
51,2024-01-01,0.05302516129032258,0.008488258064516129,0.010004096774193548,0.008291806451612904,0.030905032258064517,0.12241316129032258,0.3970223225806451,0.6941986129032258,0.9333036129032258,0.8259975483870968,0.4175066129032258,0.16328874193548387,0.06318158064516129,0.022503129032258064,0.048124129032258066,0.13243732258064517,0.3314533870967742,0.640509064516129,0.9748036451612904,0.948652129032258,0.8919658064516128,0.9302305806451613,0.5403218064516129,0.29968522580645157,1
52,2024-01-01,0.012763322580645161,0.010318419354838711,0.007249129032258065,0.012471290322580646,0.0029973870967741935,0.007860096774193548,0.035337548387096775,0.07933732258064516,0.20507680645161291,0.4358226451612903,0.6154186451612904,0.8096293225806451,0.9999687096774194,0.834400935483871,0.6084259032258065,0.4305043548387097,0.5131318064516129,0.7293174516129033,0.9263272903225805,0.8008814516129031,0.6412885483870967,0.6006856774193549,0.3037365806451613,0.12477654838709677,7
53,2024-01-01,0.3936832258064516,0.7488932903225807,0.9412202580645161,0.9385229032258064,0.7545744193548387,0.46037370967741936,0.24518635483870968,0.07899474193548388,0.029831548387096774,0.019738870967741937,0.02242925806451613,0.013923967741935484,0.011695741935483872,0.028403645161290323,0.057673225806451615,0.09760770967741936,0.23978677419354838,0.4911376451612903,0.7995897419354839,0.8121190322580645,0.8438757096774193,0.9569909032258065,0.5904459354838709,0.3446887096774193,6
54,2024-01-01,0.006504451612903225,0.005407677419354839,0.006105935483870968,0.011801516129032259,0.021822225806451614,0.05630622580645161,0.17080132258064515,0.29904109677419355,0.5185879354838709,0.7280459032258064,0.7116824193548388,0.7372717741935484,0.8720136129032258,0.9116189032258065,0.9993526129032259,0.9119021935483871,0.9107818387096774,0.838940806451613,0.6884566774193549,0.41228351612903225,0.27008748387096776,0.22911587096774194,0.11856403225806451,0.06233812903225806,4
55,2024-01-01,0.012107096774193547,0.01023925806451613,0.017461967741935484,0.031121677419354836,0.04424016129032258,0.0824991935483871,0.14935735483870968,0.23928980645161288,0.36830996774193553,0.5287536451612903,0.7052401612903226,0.8502525806451613,0.9540612580645161,0.9927841290322581,0.9488727741935484,0.8226503225806452,0.6742463225806452,0.5156419677419355,0.3561815806451613,0.23333464516129035,0.12568232258064516,0.07307745161290322,0.039593709677419354,0.016488225806451613,2
56,2024-01-01,0.011147870967741936,0.010137419354838709,0.010097709677419355,0.018106129032258063,0.02549009677419355,0.06081477419354838,0.10225945161290322,0.18473454838709677,0.3021829677419355,0.4315201935483871,0.6084666129032258,0.7645915483870968,0.9039526129032258,0.9793541935483872,0.985049129032258,0.9271277419354839,0.7824504193548387,0.6149675161290322,0.44662341935483874,0.29408612903225806,0.18364851612903227,0.10830419354838709,0.05494222580645161,0.030004516129032256,2
57,2024-01-01,0.0042852580645161295,0.010632967741935485,0.023263774193548387,0.02492241935483871,0.048813677419354835,0.09974729032258063,0.1841521935483871,0.26690970967741934,0.4056817741935484,0.5687120967741935,0.6504493870967742,0.7783261290322581,0.9717166774193549,0.9925129354838709,0.931304806451613,0.7131758709677419,0.5750364193548387,0.428280064516129,0.28980809677419356,0.16131277419354836,0.09108383870967743,0.06072306451612903,0.03645809677419355,0.017083645161290323,2
58,2024-01-01,0.012253870967741935,0.007728354838709677,0.011041193548387097,0.01933716129032258,0.02907483870967742,0.045531,0.0883238064516129,0.17303574193548388,0.32549758064516127,0.5424000967741935,0.6671265806451613,0.8231586451612903,0.9968285483870968,0.883098064516129,0.694041870967742,0.3761828064516129,0.21077529032258066,0.10499316129032259,0.047175322580645156,0.017173806451612903,0.015305387096774193,0.012315774193548387,0.010580161290322581,0.016417838709677418,3
59,2024-01-01,0.0066371935483870974,0.00510683870967742,0.012517548387096775,0.016042387096774195,0.08065035483870968,0.26169287096774196,0.6110180645161291,0.789776870967742,0.8194152258064517,0.5640333225806452,0.22358506451612903,0.0852331935483871,0.02203564516129032,0.038267032258064514,0.10561490322580645,0.22956609677419354,0.48004109677419354,0.7827102258064516,1.0,0.8458829677419355,0.6857086451612904,0.623881064516129,0.31485490322580645,0.1223573870967742,1
60,2024-01-01,0.009447225806451614,0.009321225806451613,0.00819383870967742,0.011783,0.01307141935483871,0.02731767741935484,0.07910609677419354,0.14763587096774192,0.2988365161290323,0.5051087741935484,0.6611971612903226,0.828255064516129,1.0,0.9249687096774194,0.7261887096774193,0.4310322258064516,0.24749632258064513,0.1229738064516129,0.047493193548387096,0.019711935483870967,0.013745580645161291,0.013693064516129031,0.009808064516129032,0.012153612903225806,3
