method,city,period,seed,n_users,n_users_overlap,k,ari,silhouette,dbi,csr,ts
kmeans,City-C,2024-07,1,650,650.0,8,0.5322809429728618,,,0.18615384615384614,1.6711654600887837
kmeans,City-C,2024-08,1,650,650.0,8,0.45398762986110125,,,0.24,2.15456042788306
kmeans,City-C,2024-09,1,650,650.0,8,0.4628222299325377,,,0.1753846153846154,1.5744864665299285
kmeans,City-C,2024-10,1,650,650.0,8,0.4449366060127851,,,0.10307692307692308,0.9253560812061858
kmeans,City-C,2024-11,1,650,650.0,8,0.4145511463901053,,,0.42153846153846153,3.784292033589477
kmeans,City-C,2024-12,1,650,650.0,8,0.40230908336494986,,,0.17384615384615384,1.560675181735806
dynec,City-A,2024-01,1,800,,8,0.8475231042077301,,,,
dynec,City-A,2024-02,1,800,800.0,8,0.8771649891370148,,,0.0225,0.007075286188304981
dynec,City-A,2024-03,1,800,800.0,8,0.8253481865920292,,,0.01875,0.002646993546743478
dynec,City-A,2024-04,1,800,800.0,8,0.770968454276676,,,0.01625,0.009388780797980145
dynec,City-A,2024-05,1,800,800.0,8,0.6977768005973616,,,0.01625,0.010188353784053108
dynec,City-A,2024-06,1,800,800.0,8,0.6293469765112065,,,0.02875,0.009535819646809742
dynec,City-A,2024-07,1,800,800.0,8,0.5372064776688991,,,0.01625,0.008640526903213768
dynec,City-A,2024-08,1,800,800.0,8,0.4695467788392403,,,0.0225,0.008294707460774473
dynec,City-A,2024-09,1,800,800.0,8,0.45416032444885573,,,0.02,0.009579883187208968
dynec,City-A,2024-10,1,800,800.0,8,0.45606230680212567,,,0.01125,0.0030584863372208958
dynec,City-A,2024-11,1,800,800.0,8,0.4515652532419125,,,0.01,0.0020267114080102107
dynec,City-A,2024-12,1,800,800.0,8,0.45157580804488817,,,0.00375,0.002123331203274953
dynec,City-B,2024-01,1,500,,8,0.8923206287763216,,,,
dynec,City-B,2024-02,1,500,500.0,8,0.8863064033455617,,,0.006,0.012965919788421676
dynec,City-B,2024-03,1,500,500.0,8,0.8793990222168243,,,0.004,0.00339517096666726
dynec,City-B,2024-04,1,500,500.0,8,0.8628700219494224,,,0.01,0.005540160406469926
dynec,City-B,2024-05,1,500,500.0,8,0.8335447607742928,,,0.008,0.0035302553396723336
dynec,City-B,2024-06,1,500,500.0,8,0.8180913096215588,,,0.004,0.0012517246578050841
dynec,City-B,2024-07,1,500,500.0,8,0.8066298813486414,,,0.008,0.005481539469771105
dynec,City-B,2024-08,1,500,500.0,8,0.7747782062831314,,,0.012,0.004852974479216864
dynec,City-B,2024-09,1,500,500.0,8,0.7768772251270994,,,0.016,0.018629150313156383
dynec,City-B,2024-10,1,500,500.0,8,0.7625077580658638,,,0.018,0.0030108826410760133
dynec,City-B,2024-11,1,500,500.0,8,0.7686673661770136,,,0.01,0.002304782168020885
dynec,City-B,2024-12,1,500,500.0,8,0.7627265973758128,,,0.012,0.0037172792059233196
dynec,City-C,2024-01,1,650,,8,0.984299707448399,,,,
dynec,City-C,2024-02,1,650,650.0,8,0.9883293508775121,,,0.0015384615384615385,0.009541469410099968
dynec,City-C,2024-03,1,650,650.0,8,0.94974156669406,,,0.004615384615384616,0.006107545423438929
dynec,City-C,2024-04,1,650,650.0,8,0.8832143179592348,,,0.006153846153846154,0.006980439378854417
dynec,City-C,2024-05,1,650,650.0,8,0.8294168161517045,,,0.010769230769230769,0.016451468856701713
dynec,City-C,2024-06,1,650,650.0,8,0.76856879292518,,,0.004615384615384616,0.009839642772013655
dynec,City-C,2024-07,1,650,650.0,8,0.7209695539308986,,,0.007692307692307693,0.00916899285287025
dynec,City-C,2024-08,1,650,650.0,8,0.6640781090509154,,,0.007692307692307693,0.0028607639533163535
dynec,City-C,2024-09,1,650,650.0,8,0.6430954168493185,,,0.007692307692307693,0.007498302111103991
dynec,City-C,2024-10,1,650,650.0,8,0.637056423748549,,,0.007692307692307693,0.0033481244629529772
dynec,City-C,2024-11,1,650,650.0,8,0.6337251433170052,,,0.007692307692307693,0.0023509297378611497
dynec,City-C,2024-12,1,650,650.0,8,0.6405934369125571,,,0.004615384615384616,0.002826766222215163
kmeans,City-A,2024-01,2,800,,8,0.5644662199950585,,,,
kmeans,City-A,2024-02,2,800,800.0,8,0.5580724557444865,,,0.1525,1.369043605217361
kmeans,City-A,2024-03,2,800,800.0,8,0.5146056413772572,,,0.21625,1.9413487188737988
kmeans,City-A,2024-04,2,800,800.0,8,0.536731316884351,,,0.295,2.648313859272928
kmeans,City-A,2024-05,2,800,800.0,8,0.3263236559843974,,,0.49125,4.410115875823139
kmeans,City-A,2024-06,2,800,800.0,8,0.43067896021701,,,0.40875,3.6694857287383367
kmeans,City-A,2024-07,2,800,800.0,8,0.3258518878575468,,,0.3375,3.0298506017105535
kmeans,City-A,2024-08,2,800,800.0,8,0.2596773280580618,,,0.43875,3.938805782223719
kmeans,City-A,2024-09,2,800,800.0,8,0.2930753073598471,,,0.345,3.0971806150818986
kmeans,City-A,2024-10,2,800,800.0,8,0.26247230825708917,,,0.42875,3.8490324310619246
kmeans,City-A,2024-11,2,800,800.0,8,0.28813167942678275,,,0.1475,1.324156929636464
kmeans,City-A,2024-12,2,800,800.0,8,0.2448335048108289,,,0.39375,3.5348257019956453
kmeans,City-B,2024-01,2,500,,8,0.9546288727589437,,,,
kmeans,City-B,2024-02,2,500,500.0,8,0.7532412011385915,,,0.286,2.567517843227313
kmeans,City-B,2024-03,2,500,500.0,8,0.9415170538821226,,,0.286,2.567517843227313
kmeans,City-B,2024-04,2,500,500.0,8,0.9291445419398489,,,0.006,0.0538640106970765
kmeans,City-B,2024-05,2,500,500.0,8,0.7527591210294774,,,0.164,1.4722829590534243
kmeans,City-B,2024-06,2,500,500.0,8,0.759678028997203,,,0.144,1.292736256729836
kmeans,City-B,2024-07,2,500,500.0,8,0.8555020060510251,,,0.202,1.813421693468242
kmeans,City-B,2024-08,2,500,500.0,8,0.5755726918519685,,,0.31,2.7829738860156192
kmeans,City-B,2024-09,2,500,500.0,8,0.8204362657103889,,,0.264,2.370016470671366
kmeans,City-B,2024-10,2,500,500.0,8,0.7750703009098961,,,0.156,1.400464278123989
kmeans,City-B,2024-11,2,500,500.0,8,0.6996850501583636,,,0.254,2.280243119509572
kmeans,City-B,2024-12,2,500,500.0,8,0.7091836900653915,,,0.062,0.5565947772031239
kmeans,City-C,2024-01,2,650,,8,0.6701290066555129,,,,
kmeans,City-C,2024-02,2,650,650.0,8,0.6867970303860933,,,0.2353846153846154,2.113126573500693
kmeans,City-C,2024-03,2,650,650.0,8,0.6742127872275415,,,0.013846153846153847,0.12430156314709961
kmeans,City-C,2024-04,2,650,650.0,8,0.6247211426816983,,,0.021538461538461538,0.1933579871177105
kmeans,City-C,2024-05,2,650,650.0,8,0.5547212530846457,,,0.39076923076923076,3.508066337707033
kmeans,City-C,2024-06,2,650,650.0,8,0.5699124360792572,,,0.3984615384615385,3.577122761677644
kmeans,City-C,2024-07,2,650,650.0,8,0.47043799235332934,,,0.3630769230769231,3.259463211412834
kmeans,City-C,2024-08,2,650,650.0,8,0.43505906500687463,,,0.015384615384615385,0.13811284794122178
kmeans,City-C,2024-09,2,650,650.0,8,0.4615495238019181,,,0.4,3.5909340464717667
kmeans,City-C,2024-10,2,650,650.0,8,0.45710602649389026,,,0.10615384615384615,0.9529786507944303
kmeans,City-C,2024-11,2,650,650.0,8,0.42241833218631575,,,0.4107692307692308,3.6876130400306213
kmeans,City-C,2024-12,2,650,650.0,8,0.4801564842468948,,,0.23384615384615384,2.099315288706571
dynec,City-A,2024-01,2,800,,8,0.7724345350992177,,,,
dynec,City-A,2024-02,2,800,800.0,8,0.8247373424053762,,,0.08375,0.21631224070824323
dynec,City-A,2024-03,2,800,800.0,8,0.7965070429275114,,,0.015,0.004027093918648829
dynec,City-A,2024-04,2,800,800.0,8,0.7584929850173481,,,0.025,0.011297512788570212
dynec,City-A,2024-05,2,800,800.0,8,0.6714819379494127,,,0.03,0.011360539713446726
dynec,City-A,2024-06,2,800,800.0,8,0.6228978474019723,,,0.03625,0.010251908304422765
dynec,City-A,2024-07,2,800,800.0,8,0.5400680437219498,,,0.04,0.00957923783794685
dynec,City-A,2024-08,2,800,800.0,8,0.46902029009173085,,,0.035,0.011772928049584035
dynec,City-A,2024-09,2,800,800.0,8,0.4547637454553236,,,0.0375,0.010670796638727643
dynec,City-A,2024-10,2,800,800.0,8,0.44774967940287697,,,0.0275,0.00425783119608927
dynec,City-A,2024-11,2,800,800.0,8,0.4463234339680447,,,0.02,0.0024733529228199527
dynec,City-A,2024-12,2,800,800.0,8,0.4457784048101022,,,0.1825,0.0024635723472013118
dynec,City-B,2024-01,2,500,,8,0.8923206287763216,,,,
dynec,City-B,2024-02,2,500,500.0,8,0.8863064033455617,,,0.006,0.01298301170051157
dynec,City-B,2024-03,2,500,500.0,8,0.8793990222168243,,,0.004,0.0033978259623749976
dynec,City-B,2024-04,2,500,500.0,8,0.8628700219494224,,,0.01,0.00554071257531858
dynec,City-B,2024-05,2,500,500.0,8,0.8335447607742928,,,0.008,0.0035302769418892052
dynec,City-B,2024-06,2,500,500.0,8,0.8180913096215588,,,0.004,0.0012517890989810852
dynec,City-B,2024-07,2,500,500.0,8,0.8066298813486414,,,0.008,0.005481589488882362
dynec,City-B,2024-08,2,500,500.0,8,0.7747782062831314,,,0.012,0.0048530785771951045
dynec,City-B,2024-09,2,500,500.0,8,0.7768772251270994,,,0.016,0.018630438420514296
dynec,City-B,2024-10,2,500,500.0,8,0.7625077580658638,,,0.018,0.003013902427981436
dynec,City-B,2024-11,2,500,500.0,8,0.7686673661770136,,,0.01,0.0023051943354691936
dynec,City-B,2024-12,2,500,500.0,8,0.7627265973758128,,,0.012,0.0037174706991654305
dynec,City-C,2024-01,2,650,,8,0.984299707448399,,,,
dynec,City-C,2024-02,2,650,650.0,8,0.9883293508775121,,,0.0015384615384615385,0.009541403086943134
dynec,City-C,2024-03,2,650,650.0,8,0.94974156669406,,,0.004615384615384616,0.0061075460294238906
dynec,City-C,2024-04,2,650,650.0,8,0.8832143179592348,,,0.006153846153846154,0.006980439511867771
dynec,City-C,2024-05,2,650,650.0,8,0.8294168161517045,,,0.010769230769230769,0.016451468910955235
dynec,City-C,2024-06,2,650,650.0,8,0.76856879292518,,,0.004615384615384616,0.00983964278310611
dynec,City-C,2024-07,2,650,650.0,8,0.7209695539308986,,,0.007692307692307693,0.009168992855819926
dynec,City-C,2024-08,2,650,650.0,8,0.6640781090509154,,,0.007692307692307693,0.0028607639539231905
dynec,City-C,2024-09,2,650,650.0,8,0.6430954168493185,,,0.007692307692307693,0.007498302111032198
dynec,City-C,2024-10,2,650,650.0,8,0.637056423748549,,,0.007692307692307693,0.0033481244629395153
dynec,City-C,2024-11,2,650,650.0,8,0.6337251433170052,,,0.007692307692307693,0.0023509297378631736
dynec,City-C,2024-12,2,650,650.0,8,0.6405934369125571,,,0.004615384615384616,0.002826766222215046
kmeans,City-A,2024-01,3,800,,8,0.5785476982607719,,,,
kmeans,City-A,2024-02,3,800,800.0,8,0.5222870815698478,,,0.45,4.039800802280738
kmeans,City-A,2024-03,3,800,800.0,8,0.5091914920131279,,,0.3,2.6932005348538244
kmeans,City-A,2024-04,3,800,800.0,8,0.4242795273001063,,,0.27125,2.4351021502636665
kmeans,City-A,2024-05,3,800,800.0,8,0.4342601050912958,,,0.4175,3.7480374110049066
kmeans,City-A,2024-06,3,800,800.0,8,0.43988728280194694,,,0.1425,1.2792702540555667
kmeans,City-A,2024-07,3,800,800.0,8,0.36133140749455306,,,0.0925,0.830403498246596
kmeans,City-A,2024-08,3,800,800.0,8,0.2632963922633963,,,0.42125,3.7817024176905796
kmeans,City-A,2024-09,3,800,800.0,8,0.2957855145667435,,,0.165,1.4812602941696036
kmeans,City-A,2024-10,3,800,800.0,8,0.28160674751128767,,,0.43125,3.8714757688523735
kmeans,City-A,2024-11,3,800,800.0,8,0.26489175277049953,,,0.375,3.3665006685672814
kmeans,City-A,2024-12,3,800,800.0,8,0.29550942215399306,,,0.16,1.4363736185887066
kmeans,City-B,2024-01,3,500,,8,0.5773180405120923,,,,
kmeans,City-B,2024-02,3,500,500.0,8,0.9612621217412747,,,0.298,2.6752458646214663
kmeans,City-B,2024-03,3,500,500.0,8,0.5941262472272323,,,0.352,3.1600219608951545
kmeans,City-B,2024-04,3,500,500.0,8,0.9291445419398489,,,0.352,3.1600219608951545
kmeans,City-B,2024-05,3,500,500.0,8,0.6507362876559656,,,0.332,2.9804752585715666
kmeans,City-B,2024-06,3,500,500.0,8,0.8115950825766551,,,0.398,3.5729793762394078
kmeans,City-B,2024-07,3,500,500.0,8,0.8559071858713674,,,0.084,0.7540961497590709
kmeans,City-B,2024-08,3,500,500.0,8,0.5368728290943126,,,0.28,2.5136538325302364
kmeans,City-B,2024-09,3,500,500.0,8,0.5653381899636489,,,0.05,0.4488667558089708
kmeans,City-B,2024-10,3,500,500.0,8,0.8027981161534565,,,0.29,2.603427183692031
kmeans,City-B,2024-11,3,500,500.0,8,0.8276248290732159,,,0.008,0.07181868092943533
kmeans,City-B,2024-12,3,500,500.0,8,0.8144110315176966,,,0.068,0.6104587879002004
kmeans,City-C,2024-01,3,650,,8,0.6965641480236513,,,,
kmeans,City-C,2024-02,3,650,650.0,8,0.7276795323143328,,,0.19076923076923077,1.7125993144711502
kmeans,City-C,2024-03,3,650,650.0,8,0.6867880626719505,,,0.27076923076923076,2.4307861237655035
kmeans,City-C,2024-04,3,650,650.0,8,0.6578008078721707,,,0.2953846153846154,2.651766680471458
kmeans,City-C,2024-05,3,650,650.0,8,0.48051121882446196,,,0.3923076923076923,3.521877622501155
kmeans,City-C,2024-06,3,650,650.0,8,0.5433883507484235,,,0.27076923076923076,2.4307861237655035
kmeans,City-C,2024-07,3,650,650.0,8,0.5036835398441633,,,0.14615384615384616,1.3120720554416068
kmeans,City-C,2024-08,3,650,650.0,8,0.4368996236341306,,,0.34307692307692306,3.0799165090892457
kmeans,City-C,2024-09,3,650,650.0,8,0.3897137025456362,,,0.49538461538461537,4.447233703707342
kmeans,City-C,2024-10,3,650,650.0,8,0.40585202049786206,,,0.5138461538461538,4.612969121236808
kmeans,City-C,2024-11,3,650,650.0,8,0.4166417732172996,,,0.17692307692307693,1.5882977513240506
kmeans,City-C,2024-12,3,650,650.0,8,0.4514835942349228,,,0.40615384615384614,3.646179185648255
dynec,City-A,2024-01,3,800,,8,0.8157347726250661,,,,
dynec,City-A,2024-02,3,800,800.0,8,0.8248496725957292,,,0.02625,0.015588669121876224
dynec,City-A,2024-03,3,800,800.0,8,0.7964962340203511,,,0.01625,0.0035632503057226738
dynec,City-A,2024-04,3,800,800.0,8,0.7584929850173481,,,0.02625,0.010927795821345692
dynec,City-A,2024-05,3,800,800.0,8,0.6714819379494127,,,0.03,0.011375888947579446
dynec,City-A,2024-06,3,800,800.0,8,0.6228978474019723,,,0.03625,0.01025160137274221
dynec,City-A,2024-07,3,800,800.0,8,0.5400680437219498,,,0.04,0.009573660790479612
dynec,City-A,2024-08,3,800,800.0,8,0.46902029009173085,,,0.035,0.011770111496022742
dynec,City-A,2024-09,3,800,800.0,8,0.4547637454553236,,,0.0375,0.010671085303105366
dynec,City-A,2024-10,3,800,800.0,8,0.44774967940287697,,,0.0275,0.004257593651925375
dynec,City-A,2024-11,3,800,800.0,8,0.4463234339680447,,,0.02,0.0024733413233239475
dynec,City-A,2024-12,3,800,800.0,8,0.4457784048101022,,,0.02,0.002463572936556347
dynec,City-B,2024-01,3,500,,8,0.709257839246945,,,,
dynec,City-B,2024-02,3,500,500.0,8,0.7047743603837248,,,0.01,0.010494093318537841
dynec,City-B,2024-03,3,500,500.0,8,0.704058175191917,,,0.008,0.002407297691329017
dynec,City-B,2024-04,3,500,500.0,8,0.6832478669668763,,,0.024,0.007159503032525912
dynec,City-B,2024-05,3,500,500.0,8,0.6571010527813154,,,0.02,0.0026968077586775985
dynec,City-B,2024-06,3,500,500.0,8,0.6524056297185391,,,0.018,0.0010240908395749671
dynec,City-B,2024-07,3,500,500.0,8,0.6220517849494429,,,0.036,0.004908040752806359
dynec,City-B,2024-08,3,500,500.0,8,0.6277613735748742,,,0.266,0.00598498186967371
dynec,City-B,2024-09,3,500,500.0,8,0.6052325840314818,,,0.262,0.008686431954815048
dynec,City-B,2024-10,3,500,500.0,8,0.5978432182824481,,,0.252,0.0043389343609747276
dynec,City-B,2024-11,3,500,500.0,8,0.6081734893837741,,,0.138,0.13197347603249351
dynec,City-B,2024-12,3,500,500.0,8,0.5813858561780716,,,0.096,0.013191612290662715
dynec,City-C,2024-01,3,650,,8,0.984299707448399,,,,
dynec,City-C,2024-02,3,650,650.0,8,0.9883293508775121,,,0.0015384615384615385,0.009541442361666909
dynec,City-C,2024-03,3,650,650.0,8,0.94974156669406,,,0.004615384615384616,0.006107545670539357
dynec,City-C,2024-04,3,650,650.0,8,0.8832143179592348,,,0.006153846153846154,0.006980439433146442
dynec,City-C,2024-05,3,650,650.0,8,0.8294168161517045,,,0.010769230769230769,0.016451468878836212
dynec,City-C,2024-06,3,650,650.0,8,0.76856879292518,,,0.004615384615384616,0.00983964277653816
dynec,City-C,2024-07,3,650,650.0,8,0.7209695539308986,,,0.007692307692307693,0.00916899285407344
dynec,City-C,2024-08,3,650,650.0,8,0.6640781090509154,,,0.007692307692307693,0.002860763953563888
dynec,City-C,2024-09,3,650,650.0,8,0.6430954168493185,,,0.007692307692307693,0.007498302111074738
dynec,City-C,2024-10,3,650,650.0,8,0.637056423748549,,,0.007692307692307693,0.003348124462947483
dynec,City-C,2024-11,3,650,650.0,8,0.6337251433170052,,,0.007692307692307693,0.0023509297378619767
dynec,City-C,2024-12,3,650,650.0,8,0.6405934369125571,,,0.004615384615384616,0.0028267662222151153
