method,city,period,seed,n_users,n_users_overlap,k,ari,silhouette,dbi,csr,ts
kmeans,City-C,2024-01,1,650,,8,0.6558502079430414,0.4542557850082805,0.8701817037207895,,
kmeans,City-C,2024-02,1,650,650.0,8,0.6987875321615329,0.4984429288178403,0.7536816291455517,0.18769230769230769,1.6849767448829058
kmeans,City-C,2024-03,1,650,650.0,8,0.6769119774727766,0.4802572196713947,0.790104050385854,0.09692307692307692,0.8701109420296972
kmeans,City-C,2024-04,1,650,650.0,8,0.6111405033340598,0.4799988227294472,0.8130797864358633,0.14461538461538462,1.298260770647485
kmeans,City-C,2024-05,1,650,650.0,8,0.5528860735957125,0.42726558707342066,0.858715768045659,0.4,3.5909340464717667
kmeans,City-C,2024-06,1,650,650.0,8,0.5554291021754191,0.48134428682330077,0.8268520057769926,0.4046153846153846,3.632367900854133
kmeans,City-C,2024-07,1,650,650.0,8,0.5322809429728618,0.42361892540521817,0.88979580057964,0.18615384615384614,1.6711654600887837
kmeans,City-C,2024-08,1,650,650.0,8,0.45398762986110125,0.4410254688694258,0.8837091136547484,0.24,2.15456042788306
kmeans,City-C,2024-09,1,650,650.0,8,0.4628222299325377,0.44851231889315535,0.8300847328650944,0.1753846153846154,1.5744864665299285
kmeans,City-C,2024-10,1,650,650.0,8,0.4449366060127851,0.46658033798698745,0.869495769140261,0.10307692307692308,0.9253560812061858
kmeans,City-C,2024-11,1,650,650.0,8,0.4145511463901053,0.3997678728923776,0.9271752720708988,0.42153846153846153,3.784292033589477
kmeans,City-C,2024-12,1,650,650.0,8,0.40230908336494986,0.3665937915753868,1.0123302342209546,0.17384615384615384,1.560675181735806
spectral,City-A,2024-01,1,800,,8,1.0,0.9972063927069215,0.021750654931074528,,
spectral,City-A,2024-02,1,800,800.0,8,1.0,0.999499522785503,0.004546723224867138,0.6825,6.127031216792452
spectral,City-A,2024-03,1,800,800.0,8,0.9646336468085241,0.9717558537764073,0.20869576884017974,0.76375,6.85643969498203
spectral,City-A,2024-04,1,800,800.0,8,0.8545608341767746,0.99781933912694,0.009953838943060223,0.4975,4.46622422029926
spectral,City-A,2024-05,1,800,800.0,8,0.7580997981453936,0.9914204426904498,0.027461228080724334,0.735,6.598341310391871
spectral,City-A,2024-06,1,800,800.0,8,0.5573976098683703,0.9967427154345131,0.01170005805231637,0.89875,8.06837993566625
spectral,City-A,2024-07,1,800,800.0,8,0.6169966837388224,0.978188493406361,0.04869401024081705,0.77625,6.968656383934271
spectral,City-A,2024-08,1,800,800.0,8,0.5195738416961747,0.9320432932338104,0.19455023539852934,0.83,7.451188146428915
spectral,City-A,2024-09,1,800,800.0,8,0.47308145609078545,0.9637317899578811,0.08151115216385404,0.89875,8.06837993566625
spectral,City-A,2024-10,1,800,800.0,8,0.4166512436804711,0.9963042323154943,0.016332937712776576,0.89375,8.023493260085354
spectral,City-A,2024-11,1,800,800.0,8,0.4177731586500384,0.9978979369829417,0.02029093356672273,0.52,4.668214260413297
spectral,City-A,2024-12,1,800,800.0,8,0.4177731586500384,0.9951667113679075,0.04018366599211934,0.48875,4.38767253803269
spectral,City-B,2024-01,1,500,,8,1.0,0.9999957373871314,8.492861142003188e-05,,
spectral,City-B,2024-02,1,500,500.0,8,1.0,0.9999999921653518,1.4622086941841532e-07,0.0,0.0
spectral,City-B,2024-03,1,500,500.0,8,0.9943117068835401,0.999999909376829,1.2601251001988037e-06,1.0,8.977335116179416
spectral,City-B,2024-04,1,500,500.0,8,0.9684778367490855,0.9967781446392153,0.01459079277836492,0.714,6.409817272952104
spectral,City-B,2024-05,1,500,500.0,8,0.6254767477599854,0.9940084545568612,0.4499918262468872,0.996,8.941425775714698
spectral,City-B,2024-06,1,500,500.0,8,0.34985774038944784,0.9998235477612787,0.0031306840798267436,0.85,7.630734848752505
spectral,City-B,2024-07,1,500,500.0,8,0.3511574921680022,0.9968834090870373,0.14643633942916948,0.168,1.508192299518142
spectral,City-B,2024-08,1,500,500.0,8,0.3358997679304023,0.9983890703025261,0.009540631890840614,1.0,8.977335116179416
spectral,City-B,2024-09,1,500,500.0,8,0.33068608406699684,0.9934098599296276,0.05725395899734198,0.848,7.612780178520146
spectral,City-B,2024-10,1,500,500.0,8,0.3650126086319429,0.9893399973656328,0.08433784087166388,0.904,8.115510945026193
spectral,City-B,2024-11,1,500,500.0,8,0.35922080715299515,0.9936377206254312,0.06278923249487994,0.184,1.6518296613770127
spectral,City-B,2024-12,1,500,500.0,8,0.35922080715299515,0.995054640085116,0.060743556928340256,0.148,1.3286455971945537
spectral,City-C,2024-01,1,650,,8,0.9964299087657505,0.9988231076570009,0.004094965611865141,,
spectral,City-C,2024-02,1,650,650.0,8,0.9964299087657505,0.9997609038669658,0.0013234413957053032,0.9,8.079601604561475
spectral,City-C,2024-03,1,650,650.0,8,0.7841651181422324,0.9977340895107767,0.006754152875798154,1.0,8.977335116179416
spectral,City-C,2024-04,1,650,650.0,8,0.8906563004294892,0.9956677274504976,0.014261989483778636,0.6723076923076923,6.035531455031393
spectral,City-C,2024-05,1,650,650.0,8,0.8214041941232035,0.9871397213008962,0.04597237403696969,0.8969230769230769,8.05197903497323
spectral,City-C,2024-06,1,650,650.0,8,0.7747930897105187,0.9561608011054005,0.10076839611982649,0.66,5.925041176678415
spectral,City-C,2024-07,1,650,650.0,8,0.6067078178963614,0.9154979887865371,0.16780824093725413,0.9,8.079601604561475
spectral,City-C,2024-08,1,650,650.0,8,0.6626400189069371,0.9005446257036211,0.24425085654835282,0.82,7.361414795267122
spectral,City-C,2024-09,1,650,650.0,8,0.5501066827479638,0.9643740498151582,0.08256325560159616,0.8092307692307692,7.264735801708266
spectral,City-C,2024-10,1,650,650.0,8,0.5446873635304836,0.9493827791710892,0.11644603592741687,0.8892307692307693,7.9829226110026195
spectral,City-C,2024-11,1,650,650.0,8,0.5343134747853202,0.9681702373524079,0.07389585376467925,0.9,8.079601604561475
spectral,City-C,2024-12,1,650,650.0,8,0.6490795768704004,0.9153030435179307,0.14806082537974646,1.0,8.977335116179416
dec,City-A,2024-01,1,800,,8,0.38482277813414445,0.6944271585049756,0.7549252566082443,,
dec,City-A,2024-02,1,800,800.0,8,0.3979727356271231,0.8442018048654518,0.12982557516471654,1.0,2.5198743306049622
dec,City-A,2024-03,1,800,800.0,8,0.1317844890507661,0.7841734444275074,0.3564983047954328,1.0,1.3806104972338802
dec,City-A,2024-04,1,800,800.0,8,0.33573539612370684,0.6794133228938095,0.5672889255809682,1.0,1.723692396733347
dec,City-A,2024-05,1,800,800.0,8,0.31449646391159497,0.851608018075355,0.18198339288804252,0.57125,0.6890096481766212
dec,City-A,2024-06,1,800,800.0,8,0.275022541457231,0.5842870493445637,0.5360097352850169,0.85375,1.1729846174558411
dec,City-A,2024-07,1,800,800.0,8,0.23546462460684606,0.6508320689920828,0.40742815121072223,0.99875,1.2280754442320694
dec,City-A,2024-08,1,800,800.0,8,0.25262513560208427,0.5116781945393517,0.5281362149105358,1.0,1.2051712554804834
dec,City-A,2024-09,1,800,800.0,8,0.19346495627888363,0.5495263078045288,0.9597011562924853,0.9975,1.4812390241726034
dec,City-A,2024-10,1,800,800.0,8,0.19579108633397646,0.6553474598250986,0.34913284282456847,0.98875,1.3466918240840748
dec,City-A,2024-11,1,800,800.0,8,0.15473733113186502,0.468183381766716,0.5795738599515152,0.89875,0.5301885678341184
dec,City-A,2024-12,1,800,800.0,8,0.16036691259996116,0.5480309460257461,0.8813192137508525,0.61125,0.74003858074482
dec,City-B,2024-01,1,500,,8,0.26737188433180165,0.9482087063413257,0.0796925834170706,,
dec,City-B,2024-02,1,500,500.0,8,0.2488493830948187,0.6313791629652292,0.3893207530820978,1.0,2.8871699080483366
dec,City-B,2024-03,1,500,500.0,8,0.268527673648427,0.688882494608994,0.5497679319226912,0.146,0.3180075811563632
dec,City-B,2024-04,1,500,500.0,8,0.2536729141256578,0.62956049187144,0.47048282089959137,1.0,2.951246188319489
dec,City-B,2024-05,1,500,500.0,8,0.2642497099202216,0.7135994993571012,0.36554347794845077,0.936,0.17115899730182593
dec,City-B,2024-06,1,500,500.0,8,0.2641512105661226,0.6333729926420975,0.6774607872564508,0.73,0.07863755813702956
dec,City-B,2024-07,1,500,500.0,8,0.23782994867535479,0.17755788589934457,0.5006285215653326,1.0,3.5606896486510657
dec,City-B,2024-08,1,500,500.0,8,0.22388380848044062,0.7411829177967589,0.5371045522930065,0.998,2.5807571847678332
dec,City-B,2024-09,1,500,500.0,8,0.23745096387252398,0.5619806508736733,0.8051552983563864,1.0,1.730597221690818
dec,City-B,2024-10,1,500,500.0,8,0.2586010306590699,0.7030073322727383,0.5023780762231916,1.0,2.561741029707018
dec,City-B,2024-11,1,500,500.0,8,0.13853812796706308,0.6744050850720916,0.1948075847127398,0.138,0.34365250966844735
dec,City-B,2024-12,1,500,500.0,8,0.2415498802417513,0.5949530990013577,0.2947903499370726,1.0,2.0413968063296655
dec,City-C,2024-01,1,650,,8,0.3133105552225737,0.8503697225494015,0.1532958774949007,,
dec,City-C,2024-02,1,650,650.0,8,0.11645298823145528,0.6699232394014867,0.3117762378249133,0.7553846153846154,1.121486664296325
dec,City-C,2024-03,1,650,650.0,8,0.3294629097395852,0.6427257245556233,0.5104131324741453,0.9938461538461538,1.1717058594396699
dec,City-C,2024-04,1,650,650.0,8,0.2139163174316081,0.4503400422066443,0.9112548747305581,1.0,2.329416458361262
dec,City-C,2024-05,1,650,650.0,8,0.20658822473609958,0.8350217921619112,0.23430513606316308,1.0,1.1049359388743634
dec,City-C,2024-06,1,650,650.0,8,0.19960001143520392,0.7877681233869827,0.1563244162742158,0.5753846153846154,0.8627319553725643
dec,City-C,2024-07,1,650,650.0,8,0.27360766401963094,0.8212440025332662,0.6251282547258855,0.9984615384615385,2.580324167270836
dec,City-C,2024-08,1,650,650.0,8,0.22118951553805272,0.5218194333933439,0.7390480494498226,1.0,2.489564980194125
dec,City-C,2024-09,1,650,650.0,8,0.17091474998746647,0.8809126323562413,0.17068020444152254,1.0,2.246440414054914
dec,City-C,2024-10,1,650,650.0,8,0.16677708014226755,0.8310044625431131,0.18181980682913093,0.9938461538461538,2.500154109731455
dec,City-C,2024-11,1,650,650.0,8,0.07319288471025814,0.6091956483531897,0.37932730302168705,0.8076923076923077,0.8245665727366813
dec,City-C,2024-12,1,650,650.0,8,0.16628275274110024,0.7483265106296662,0.23695270717764585,0.7523076923076923,1.0759803464373199
evosc,City-A,2024-01,1,800,,8,1.0,0.9972063927069215,0.021750654931074528,,
evosc,City-A,2024-02,1,800,800.0,8,1.0,0.99919235460901,0.0072043992142279195,0.9175,8.236704969094614
evosc,City-A,2024-03,1,800,800.0,8,0.9043323864384752,0.935939410000206,0.28356176809212785,0.95125,8.539690029265671
evosc,City-A,2024-04,1,800,800.0,8,0.9060118518464376,0.9919667999677426,0.04793772640554865,0.815,7.316528119686224
evosc,City-A,2024-05,1,800,800.0,8,0.7414197648478109,0.8944957803641106,0.42036307144209484,1.0,8.977335116179418
evosc,City-A,2024-06,1,800,800.0,8,0.6042800563626245,0.8968288185498925,0.25001600152666303,0.815,7.316528119686224
evosc,City-A,2024-07,1,800,800.0,8,0.5168916559962146,0.9194612762509583,0.24128585566476446,0.6425,5.767937812145276
evosc,City-A,2024-08,1,800,800.0,8,0.44159734410961715,0.8919272263875438,0.2426981213937171,0.41875,3.759259079900131
evosc,City-A,2024-09,1,800,800.0,8,0.40177349933624046,0.9022544573249018,0.27524774024949517,0.9475,8.506025022579998
evosc,City-A,2024-10,1,800,800.0,8,0.4675488085422652,0.953219445747469,0.22588749104210024,0.63375,5.689386129878706
evosc,City-A,2024-11,1,800,800.0,8,0.4166512436804711,0.9885223050830645,0.1402055424763949,0.67375,6.048479534525882
evosc,City-A,2024-12,1,800,800.0,8,0.4177731586500384,0.9954362368491089,0.036793815557495196,0.86875,7.799059882180868
evosc,City-B,2024-01,1,500,,8,1.0,0.9999957373871314,8.492861142003188e-05,,
evosc,City-B,2024-02,1,500,500.0,8,1.0,0.9999999919172683,1.474851823896781e-07,0.502,4.506622228322067
evosc,City-B,2024-03,1,500,500.0,8,0.7309474230241692,0.9999997420696584,4.12290406509686e-06,1.0,8.977335116179416
evosc,City-B,2024-04,1,500,500.0,8,0.9659913776070265,0.9973607516247205,0.006882799463606816,0.906,8.133465615258553
evosc,City-B,2024-05,1,500,500.0,8,0.6112642946912562,0.9387954050133669,0.11141101580645699,0.846,7.594825508287786
evosc,City-B,2024-06,1,500,500.0,8,0.599643836440493,0.9794729874279381,0.03683892465772559,0.91,8.169374955723269
evosc,City-B,2024-07,1,500,500.0,8,0.9130321976852555,0.9873480588403525,0.022528195033477763,0.628,5.6377664529606735
evosc,City-B,2024-08,1,500,500.0,8,0.8515688437993172,0.9828883337328589,0.029300784984825107,0.524,4.704123600878014
evosc,City-B,2024-09,1,500,500.0,8,0.8372861494296935,0.9781826836328187,0.21896655967420106,0.726,6.517545294346257
evosc,City-B,2024-10,1,500,500.0,8,0.5484771936991032,0.9585367309141015,0.07661474532012452,0.68,6.104587879002003
evosc,City-B,2024-11,1,500,500.0,8,0.5484771936991032,0.9985066957931985,0.002733672382588299,0.062,0.5565947772031238
evosc,City-B,2024-12,1,500,500.0,8,0.5534905309946281,0.9992575174831504,0.0019289288012868044,0.806,7.23573210364061
evosc,City-C,2024-01,1,650,,8,0.9964299087657505,0.9988231076570009,0.004094965611865141,,
evosc,City-C,2024-02,1,650,650.0,8,0.9964299087657505,0.9996817932593978,0.0015289153637809841,0.24769230769230768,2.223616851853671
evosc,City-C,2024-03,1,650,650.0,8,0.9617248828008539,0.9659380030826861,0.10664291149298316,0.7492307692307693,6.726095694737501
evosc,City-C,2024-04,1,650,650.0,8,0.8907890377917538,0.9443156736958416,0.12469307241378763,0.004615384615384616,0.04143385438236653
evosc,City-C,2024-05,1,650,650.0,8,0.8208677743645583,0.9523217091188424,0.10261615267807947,1.0,8.977335116179416
evosc,City-C,2024-06,1,650,650.0,8,0.765360581426917,0.9288024791087255,0.14700822882135745,0.76,6.822774688296357
evosc,City-C,2024-07,1,650,650.0,8,0.7085665227496057,0.9503351326404492,0.1008681247585653,0.8953846153846153,8.03816775017911
evosc,City-C,2024-08,1,650,650.0,8,0.5728252317204722,0.9488511511894061,0.1276000953913064,0.3953846153846154,3.5495001920894005
evosc,City-C,2024-09,1,650,650.0,8,0.6295187552981744,0.9681060517896801,0.06463424209143945,0.6738461538461539,6.049342739825516
evosc,City-C,2024-10,1,650,650.0,8,0.5292504622575386,0.942463423905192,0.16312005742848684,0.9215384615384615,8.272959591679186
evosc,City-C,2024-11,1,650,650.0,8,0.5343134747853202,0.9674123754974009,0.07611904888663332,0.42,3.770480748795355
evosc,City-C,2024-12,1,650,650.0,8,0.6490795768704004,0.9168829003927204,0.14582095688476926,0.8215384615384616,7.375226080061244
time2graph,City-A,2024-01,1,800,,8,0.5046306425914774,0.34711765246320225,1.110593457385022,,
time2graph,City-A,2024-02,1,800,800.0,8,0.4150764144511529,0.3284166201245492,1.177173010471751,0.6425,5.767937812145276
time2graph,City-A,2024-03,1,800,800.0,8,0.41586641316693096,0.38080959966748407,0.9688375016756183,0.70875,6.3626862635921615
time2graph,City-A,2024-04,1,800,800.0,8,0.45323117305175187,0.30705221386486536,1.2103139237899128,0.73,6.553454634810975
time2graph,City-A,2024-05,1,800,800.0,8,0.3815352761932452,0.33792272301630133,1.136722091426249,0.61125,5.487396089764668
time2graph,City-A,2024-06,1,800,800.0,8,0.39668264894788074,0.28955247472978257,1.1124697435522077,0.76125,6.833996357191581
time2graph,City-A,2024-07,1,800,800.0,8,0.4101449310081879,0.325576722014242,1.127941234679489,0.7175,6.441237945858732
time2graph,City-A,2024-08,1,800,800.0,8,0.34827926483385635,0.2522326769704619,1.4745197510222519,0.55875,5.016085996165249
time2graph,City-A,2024-09,1,800,800.0,8,0.27780129212621646,0.28257076222485855,1.206124016814388,0.7525,6.755444674925011
time2graph,City-A,2024-10,1,800,800.0,8,0.23429077204936755,0.26301134805796134,1.3682986113999116,0.8125,7.294084781895776
time2graph,City-A,2024-11,1,800,800.0,8,0.2851795831662936,0.283239878198421,1.3124408278070265,0.82125,7.372636464162346
time2graph,City-A,2024-12,1,800,800.0,8,0.35422457032453125,0.2800602927209684,1.1938514116848045,0.5675,5.09463767843182
time2graph,City-B,2024-01,1,500,,8,0.7443684812468546,0.4730166107949477,0.7832152401836143,,
time2graph,City-B,2024-02,1,500,500.0,8,0.9305781828004546,0.5069378789382565,0.9209778578588996,0.922,8.277102977117421
time2graph,City-B,2024-03,1,500,500.0,8,0.9539815682508573,0.6328091025360904,0.6983079184900902,0.826,7.415278805964199
time2graph,City-B,2024-04,1,500,500.0,8,0.7722563178228636,0.48357846849488334,0.8628315170706533,0.654,5.871177165981338
time2graph,City-B,2024-05,1,500,500.0,8,0.6500216250215012,0.395413984633853,0.8884128424711302,0.98,8.797788413855828
time2graph,City-B,2024-06,1,500,500.0,8,0.7074826599054325,0.4404080442378546,1.2215948024223944,0.906,8.133465615258553
time2graph,City-B,2024-07,1,500,500.0,8,0.903701394133271,0.47910537297829425,1.0258695327884992,0.624,5.601857112495956
time2graph,City-B,2024-08,1,500,500.0,8,0.8262692450652613,0.5248249454419504,0.8910077137711531,0.576,5.170945026919344
time2graph,City-B,2024-09,1,500,500.0,8,0.696098881028057,0.46214568295806746,0.8749184283740361,0.386,3.465251354845255
time2graph,City-B,2024-10,1,500,500.0,8,0.8089605422394825,0.47280995125924097,0.8818771796688245,0.898,8.061646934329117
time2graph,City-B,2024-11,1,500,500.0,8,0.8534279827157139,0.4989606998347549,1.0613202604232348,0.368,3.3036593227540254
time2graph,City-B,2024-12,1,500,500.0,8,0.7444714715959077,0.4496178274452799,0.9733021770007558,0.924,8.295057647349783
time2graph,City-C,2024-01,1,650,,8,0.4103275814758798,0.33247825822647803,1.0867228138678942,,
time2graph,City-C,2024-02,1,650,650.0,8,0.6174085970856374,0.3100215870040163,1.1269579717352105,0.6753846153846154,6.063154024619638
time2graph,City-C,2024-03,1,650,650.0,8,0.5641617770746704,0.35507616031408573,1.1068889329342166,0.4907692307692308,4.405799849324976
time2graph,City-C,2024-04,1,650,650.0,8,0.6137210258816609,0.3322091665524525,1.1575851637804728,0.5507692307692308,4.94443995629574
time2graph,City-C,2024-05,1,650,650.0,8,0.4757829310085956,0.31893089891047854,1.1608562354404266,0.6907692307692308,6.201266872560859
time2graph,City-C,2024-06,1,650,650.0,8,0.4600589756866632,0.3341026296907784,1.0601291243073592,0.5707692307692308,5.123986658619328
time2graph,City-C,2024-07,1,650,650.0,8,0.37684097343023787,0.29235646117824304,1.35335404055323,0.816923076923077,7.333792225678878
time2graph,City-C,2024-08,1,650,650.0,8,0.4798147223879219,0.3153288315622885,1.2447207135758562,0.7338461538461538,6.58798284679628
time2graph,City-C,2024-09,1,650,650.0,8,0.37629948766820487,0.35461252286073736,1.0686268592857309,0.6446153846153846,5.7869283287371935
time2graph,City-C,2024-10,1,650,650.0,8,0.4973343813266849,0.4023613097263914,0.9732067778032121,0.8415384615384616,7.554772782384832
time2graph,City-C,2024-11,1,650,650.0,8,0.4716024682082729,0.34989166927368587,1.0884029123380579,0.7169230769230769,6.436058714060936
time2graph,City-C,2024-12,1,650,650.0,8,0.3638864635391641,0.3005629274704664,1.1922672289898166,0.7523076923076923,6.753718264325745
evolvegcn-clus,City-A,2024-01,1,800,,8,0.4365483892130694,0.3968820697428238,0.9393822022446494,,
evolvegcn-clus,City-A,2024-02,1,800,800.0,8,0.4113621722376259,0.4463824172076379,0.7824832198204732,0.44875,4.028579133385513
evolvegcn-clus,City-A,2024-03,1,800,800.0,8,0.5299111849538373,0.499702265994903,0.7404127012571826,0.32,2.872747237177413
evolvegcn-clus,City-A,2024-04,1,800,800.0,8,0.43647972070705876,0.46012762354728254,0.7918838928245258,0.1775,1.5934769831218463
evolvegcn-clus,City-A,2024-05,1,800,800.0,8,0.49359442529139097,0.49634605305581686,0.7524258098357653,0.2175,1.952570387769023
evolvegcn-clus,City-A,2024-06,1,800,800.0,8,0.4690236969157063,0.4624526893616985,0.7883785928833019,0.295,2.648313859272928
evolvegcn-clus,City-A,2024-07,1,800,800.0,8,0.3951702830293331,0.4780985787732868,0.7814233272640643,0.29375,2.637092190377704
evolvegcn-clus,City-A,2024-08,1,800,800.0,8,0.33107280277138,0.4860114039250925,0.738146229404874,0.18625,1.6720286653884164
evolvegcn-clus,City-A,2024-09,1,800,800.0,8,0.3201665642034743,0.4854783799587946,0.8212148977168906,0.1075,0.9650635249892872
evolvegcn-clus,City-A,2024-10,1,800,800.0,8,0.29787140240275484,0.47135528659702813,0.7765774558290807,0.17375,1.5598119764361735
evolvegcn-clus,City-A,2024-11,1,800,800.0,8,0.3458767347205317,0.45097876091105504,0.8507618283654688,0.2875,2.5809838459015824
evolvegcn-clus,City-A,2024-12,1,800,800.0,8,0.33025019101587955,0.42483443470279425,1.0373257104608902,0.22375,2.0086787322451443
evolvegcn-clus,City-B,2024-01,1,500,,8,0.9931071196335546,0.6734028222814598,0.4469417478497165,,
evolvegcn-clus,City-B,2024-02,1,500,500.0,8,0.939992506990452,0.6537888530367475,0.43530615578105636,0.016,0.14363736185887066
evolvegcn-clus,City-B,2024-03,1,500,500.0,8,0.9794711085221179,0.6873247770247808,0.38625320737046154,0.022,0.19750137255594716
evolvegcn-clus,City-B,2024-04,1,500,500.0,8,0.8015323177975548,0.6218709557041261,0.43373611708618853,0.606,5.440265080404727
evolvegcn-clus,City-B,2024-05,1,500,500.0,8,0.9427758224632885,0.70980580790953,0.3425967086781254,0.216,1.939104385094754
evolvegcn-clus,City-B,2024-06,1,500,500.0,8,0.7878567040242017,0.6239300795667551,0.5961547842345731,0.168,1.508192299518142
evolvegcn-clus,City-B,2024-07,1,500,500.0,8,0.9089128082686351,0.6956358976433422,0.36269953163069363,0.168,1.5081922995181418
evolvegcn-clus,City-B,2024-08,1,500,500.0,8,0.8670205829545862,0.6858429255292242,0.3733290406016577,0.002,0.017954670232358833
evolvegcn-clus,City-B,2024-09,1,500,500.0,8,0.5760424170967562,0.5964293607234522,0.4690759102582446,0.256,2.29819778974193
evolvegcn-clus,City-B,2024-10,1,500,500.0,8,0.8607046410279626,0.7123319943019142,0.3340579922655129,0.24,2.1545604278830597
evolvegcn-clus,City-B,2024-11,1,500,500.0,8,0.811527144736367,0.6197424510262081,0.6190635401740506,0.148,1.3286455971945534
evolvegcn-clus,City-B,2024-12,1,500,500.0,8,0.7225155914518174,0.5830097711621592,0.5904842305879268,0.486,4.362984866463197
evolvegcn-clus,City-C,2024-01,1,650,,8,0.6689044082783728,0.4621337187412237,0.8360708903151441,,
evolvegcn-clus,City-C,2024-02,1,650,650.0,8,0.6852310213049619,0.5380029442607084,0.7313360850745411,0.5061538461538462,4.5439126972661965
evolvegcn-clus,City-C,2024-03,1,650,650.0,8,0.6624263384660908,0.4910291641083378,0.8192883514469238,0.22153846153846155,1.9888250103535938
evolvegcn-clus,City-C,2024-04,1,650,650.0,8,0.5535946889438175,0.5271939225465585,0.8234519183343605,0.2553846153846154,2.2926732758242814
evolvegcn-clus,City-C,2024-05,1,650,650.0,8,0.5735920421136201,0.5491537807239043,0.6866284864348219,0.3830769230769231,3.4390099137364225
evolvegcn-clus,City-C,2024-06,1,650,650.0,8,0.6490310736174669,0.5602264097680878,0.6450694615545087,0.23846153846153847,2.1407491430889376
evolvegcn-clus,City-C,2024-07,1,650,650.0,8,0.6048937326431302,0.5496186047114862,0.6656425794564744,0.009230769230769232,0.08286770876473307
evolvegcn-clus,City-C,2024-08,1,650,650.0,8,0.5002571612863752,0.4947934329321452,0.7258017280401845,0.18307692307692308,1.6435428905005391
evolvegcn-clus,City-C,2024-09,1,650,650.0,8,0.4760939067896105,0.5194652798912105,0.6867056897340886,0.08153846153846153,0.7319980940884754
evolvegcn-clus,City-C,2024-10,1,650,650.0,8,0.380355659224198,0.5556218046940156,0.6936428875120899,0.4461538461538462,4.005272590295432
evolvegcn-clus,City-C,2024-11,1,650,650.0,8,0.48058431619990655,0.5322331385057739,0.7022779097631342,0.1753846153846154,1.5744864665299285
evolvegcn-clus,City-C,2024-12,1,650,650.0,8,0.4641857034542745,0.5389365813426285,0.6319017188818803,0.37538461538461537,3.3699534897658108
dynec,City-A,2024-01,1,800,,8,0.6553007179283762,0.49858432983776835,0.7263779305913447,,
dynec,City-A,2024-02,1,800,800.0,8,0.6683964683505839,0.504330606761072,0.7202263920418954,0.02625,0.018805161744531916
dynec,City-A,2024-03,1,800,800.0,8,0.6316564625632323,0.502263792486705,0.7224893364123994,0.03375,0.0060245543792592
