method,city,period,seed,n_users,n_users_overlap,k,ari,silhouette,dbi,csr,ts
dynec,City-A,2024-02-23,123,800,800.0,8,0.8183730479709455,0.6530897637146,0.4421290582283686,0.04625,0.007715122286302278
dynec,City-A,2024-02-24,123,800,800.0,8,0.8127708308351028,0.6564367267826785,0.43327425122652463,0.04625,0.011040479117144732
dynec,City-A,2024-02-25,123,800,800.0,8,0.8120928007038875,0.676490841667759,0.41155832709732065,0.05,0.010768567492897093
dynec,City-A,2024-02-26,123,800,800.0,8,0.8120469191135288,0.6766423430341098,0.4098435879461897,0.04375,0.006903473418426354
dynec,City-A,2024-02-27,123,800,800.0,8,0.8103366397685198,0.6572838449211781,0.43640724467426373,0.04,0.008130055149402203
dynec,City-A,2024-02-28,123,800,800.0,8,0.8089648719557216,0.6584721424020629,0.4382451256207417,0.035,0.00709945218603481
dynec,City-A,2024-02-29,123,800,800.0,8,0.811449172863361,0.6615211867031764,0.43082341542049374,0.055,0.007672676834209175
dynec,City-A,2024-03-01,123,800,800.0,8,0.8040536620051946,0.6739693889071557,0.4169993157385101,0.045,0.010053977668560879
dynec,City-A,2024-03-02,123,800,800.0,8,0.807443082077613,0.6628485323531124,0.43756638997632635,0.03625,0.009078674349552143
dynec,City-A,2024-03-03,123,800,800.0,8,0.8093635015260772,0.6697738755519279,0.42789217616487274,0.03375,0.008226506316182172
dynec,City-A,2024-03-04,123,800,800.0,8,0.8108910964488427,0.6646467943301536,0.42625944320338605,0.0325,0.009301289388806401
dynec,City-A,2024-03-05,123,800,800.0,8,0.8096426765087122,0.655094775024489,0.43921116870969573,0.03875,0.00877590706286584
dynec,City-A,2024-03-06,123,800,800.0,8,0.8065282891689328,0.6672423117633111,0.43366451597130845,0.04125,0.009668822282102682
dynec,City-A,2024-03-07,123,800,800.0,8,0.8087202167548729,0.6679171209103322,0.4284136118387566,0.0425,0.008055261716981968
dynec,City-A,2024-03-08,123,800,800.0,8,0.806626119385047,0.6602506992134528,0.4388783915121637,0.02625,0.008587380337235804
dynec,City-A,2024-03-09,123,800,800.0,8,0.8010199640099539,0.6694870154659163,0.42022208559956825,0.02625,0.00828514749939843
dynec,City-A,2024-03-10,123,800,800.0,8,0.8004924305747675,0.659003714032531,0.4323564845873628,0.03875,0.010339194176529194
dynec,City-A,2024-03-11,123,800,800.0,8,0.8056644881948162,0.6662468192397465,0.4323327627398707,0.05,0.009154907678217309
dynec,City-A,2024-03-12,123,800,800.0,8,0.8043299510750923,0.6553335901637254,0.4393261748030225,0.05,0.006966047307997669
dynec,City-A,2024-03-13,123,800,800.0,8,0.7940513140330365,0.6588933599126625,0.44695416668092514,0.05125,0.01280083192465492
dynec,City-A,2024-03-14,123,800,800.0,8,0.7973609452753899,0.6512981609422342,0.45253725395422745,0.0475,0.011131033781366729
dynec,City-A,2024-03-15,123,800,800.0,8,0.7965293962666498,0.6615595661109449,0.44442051514966996,0.035,0.008077902951903753
dynec,City-A,2024-03-16,123,800,800.0,8,0.7981564492399804,0.6592093607732434,0.4318090937577643,0.04375,0.009402423510458145
dynec,City-A,2024-03-17,123,800,800.0,8,0.7958768086325385,0.6617283938254869,0.43284682088114,0.04375,0.010201410058751277
dynec,City-A,2024-03-18,123,800,800.0,8,0.7962945329576195,0.6618093481173899,0.4286212487364324,0.04375,0.007290169194501529
dynec,City-A,2024-03-19,123,800,800.0,8,0.7970139931879344,0.6662851592424065,0.4337377613346432,0.20625,0.00842791685653511
dynec,City-A,2024-03-20,123,800,800.0,8,0.788454812174755,0.6518029156744748,0.45161371074110346,0.03125,0.007410355822657564
dynec,City-A,2024-03-21,123,800,800.0,8,0.787435766374607,0.656037907910397,0.4425374272219512,0.0325,0.009655860201578926
dynec,City-A,2024-03-22,123,800,800.0,8,0.788133567341995,0.6553061421323136,0.4384522308449428,0.2075,0.010067101376888479
dynec,City-A,2024-03-23,123,800,800.0,8,0.7826066517141725,0.6593004671138047,0.4408280367913744,0.0325,0.009916679233956728
dynec,City-A,2024-03-24,123,800,800.0,8,0.7818714970125769,0.6473569296923779,0.45787790962968694,0.0425,0.009679201334315496
dynec,City-A,2024-03-25,123,800,800.0,8,0.7750414178333881,0.6590541191294844,0.4287923195088413,0.0425,0.010360824894104398
dynec,City-A,2024-03-26,123,800,800.0,8,0.7817124078055635,0.6590191037934574,0.44955062963235537,0.0375,0.007907861634819604
dynec,City-A,2024-03-27,123,800,800.0,8,0.7769042160637094,0.6463966200310398,0.4455419733436002,0.03125,0.006792932203617124
dynec,City-A,2024-03-28,123,800,800.0,8,0.7783156875796251,0.6565084758214665,0.44984716278504483,0.205,0.008974458887901974
dynec,City-A,2024-03-29,123,800,800.0,8,0.7756486517371497,0.6561570417521765,0.45118563023111224,0.20375,0.010652549238803061
dynec,City-A,2024-03-30,123,800,800.0,8,0.7750249388342133,0.6634348791282476,0.43644504424716085,0.04375,0.0101417859041067
dynec,City-A,2024-03-31,123,800,800.0,8,0.7729914637441613,0.6611531805324288,0.4258302028540491,0.20875,0.01588177928710866
dynec,City-A,2024-04-01,123,800,800.0,8,0.7720538750280216,0.6416098421236082,0.4671663027497701,0.03125,0.008843830100171287
dynec,City-A,2024-04-02,123,800,800.0,8,0.7727769786429267,0.6730917136516262,0.43220018382854963,0.2075,0.010510302142753482
dynec,City-A,2024-04-03,123,800,800.0,8,0.7723821668796732,0.671276835936438,0.43071904486524293,0.03875,0.011280270349765807
dynec,City-A,2024-04-04,123,800,800.0,8,0.7698720768968155,0.66583176843272,0.4294727204270059,0.1925,0.008565414744998168
dynec,City-A,2024-04-05,123,800,800.0,8,0.7661220887952508,0.6531784667240943,0.4462703772560761,0.20625,0.009068851586630471
dynec,City-A,2024-04-06,123,800,800.0,8,0.776302719070608,0.6656791593409459,0.4305137295543512,0.20875,0.01827536037132814
dynec,City-A,2024-04-07,123,800,800.0,8,0.7682318330334992,0.6334080384939831,0.47458930670133986,0.045,0.023288510153224924
dynec,City-A,2024-04-08,123,800,800.0,8,0.7694923866871659,0.6716451190543711,0.4259640804702034,0.2075,0.02032254287956243
dynec,City-A,2024-04-09,123,800,800.0,8,0.7690429106170652,0.6526670247355142,0.44756989195488717,0.03875,0.011841693300744114
dynec,City-A,2024-04-10,123,800,800.0,8,0.7621796126023986,0.649310290422246,0.45847842652196547,0.20875,0.010342605752205865
dynec,City-A,2024-04-11,123,800,800.0,8,0.7656057863644137,0.658616242323354,0.4438524521342988,0.2025,0.013342274192610542
dynec,City-A,2024-04-12,123,800,800.0,8,0.750411525629389,0.6594876039423386,0.44227752286348015,0.2225,0.013026123705533637
dynec,City-A,2024-04-13,123,800,800.0,8,0.7541192073510938,0.649027450850368,0.4484484994007138,0.0425,0.01430608786577177
dynec,City-A,2024-04-14,123,800,800.0,8,0.7531507644516175,0.6627961750161588,0.4341758881375626,0.2025,0.015306970138876304
dynec,City-A,2024-04-15,123,800,800.0,8,0.750336966263874,0.6466400027053405,0.4563901434744414,0.1975,0.010078737823347011
dynec,City-A,2024-04-16,123,800,800.0,8,0.7456091682619472,0.661327871202598,0.44915565724546863,0.03,0.013101287311217381
dynec,City-A,2024-04-17,123,800,800.0,8,0.7397646661369376,0.658874357298281,0.43792729746475745,0.03625,0.012795552212560053
dynec,City-A,2024-04-18,123,800,800.0,8,0.7479114688925984,0.6397894355055317,0.4591146241043247,0.2,0.014320167216747027
dynec,City-A,2024-04-19,123,800,800.0,8,0.7476944498505316,0.6571946446722998,0.43967843629305176,0.05,0.01720793118985271
dynec,City-A,2024-04-20,123,800,800.0,8,0.7356103597280111,0.6359115839770737,0.47816504914531494,0.2,0.016112866511889284
dynec,City-A,2024-04-21,123,800,800.0,8,0.7428061171950096,0.665879247719468,0.435799543077513,0.21125,0.019501759688002582
dynec,City-A,2024-04-22,123,800,800.0,8,0.7345607376445419,0.6515558907011487,0.4367650992230688,0.04,0.020699114784002562
dynec,City-A,2024-04-23,123,800,800.0,8,0.7402967241152739,0.6648536820361423,0.4312031225827023,0.20375,0.022678282866034124
dynec,City-A,2024-04-24,123,800,800.0,8,0.7328607369873283,0.6407466974806367,0.4707233556871505,0.195,0.015143380353429315
dynec,City-A,2024-04-25,123,800,800.0,8,0.7308445076102558,0.6382155757937368,0.46614661420720127,0.0475,0.01853648316279893
dynec,City-A,2024-04-26,123,800,800.0,8,0.7320144231878938,0.6494553240242308,0.4509274297960534,0.045,0.010380051047014584
dynec,City-A,2024-04-27,123,800,800.0,8,0.7274772205684289,0.6453059810321793,0.4652725911896061,0.03625,0.016399622831533758
dynec,City-A,2024-04-28,123,800,800.0,8,0.7232356917528807,0.6425487297852716,0.4631765747211227,0.19,0.010540001328565125
dynec,City-A,2024-04-29,123,800,800.0,8,0.723963795329867,0.627992500383729,0.48580685563650483,0.0525,0.014221497191977926
dynec,City-A,2024-04-30,123,800,800.0,8,0.7205009331762372,0.6296991754394028,0.483756697061754,0.06125,0.015720214397023948
dynec,City-A,2024-05-01,123,800,800.0,8,0.7172015862449925,0.6098025887011006,0.5218882298925294,0.1825,0.017325100620952442
dynec,City-A,2024-05-02,123,800,800.0,8,0.7110476685836989,0.6116830580032291,0.5435686150393609,0.06875,0.016570586173066348
dynec,City-A,2024-05-03,123,800,800.0,8,0.716816799183895,0.5893107884871239,0.5858328167421658,0.15,0.013008565390154372
dynec,City-A,2024-05-04,123,800,800.0,8,0.7118757914756467,0.5486501590717893,6.25457624715187,0.1325,0.016864510326282337
dynec,City-A,2024-05-05,123,800,800.0,8,0.7512429464385526,0.6028092064358878,0.8092530238080953,0.14375,0.011867016685536995
dynec,City-A,2024-05-06,123,800,800.0,8,0.702833642482889,0.5503877481834556,1.6066928027072631,0.13875,0.016881511298901423
dynec,City-A,2024-05-07,123,800,800.0,8,0.7058239433106815,0.5344610383556049,1.9378272743405933,0.085,0.01843892879877052
dynec,City-A,2024-05-08,123,800,800.0,8,0.7032545497919692,0.5473428982174098,3.6368808115041653,0.115,0.012584625236791477
dynec,City-A,2024-05-09,123,800,800.0,8,0.7081250147601069,0.5688021250140828,0.6738117398288157,0.11875,0.01802712412339524
dynec,City-A,2024-05-10,123,800,800.0,8,0.6881663726377909,0.5612614278292695,0.8839244585784873,0.10375,0.016431956955339208
dynec,City-A,2024-05-11,123,800,800.0,8,0.699934739430267,0.5450054750421013,4.326299497250648,0.0875,0.010456801508417516
dynec,City-A,2024-05-12,123,800,800.0,8,0.6853107442158175,0.5621503040507972,0.9185984646531998,0.11625,0.01258509920061296
dynec,City-A,2024-05-13,123,800,800.0,8,0.68637619490444,0.540761538667789,1.0163190318284472,0.115,0.01096053752295036
dynec,City-A,2024-05-14,123,800,800.0,8,0.672066439876978,0.5434197690910247,0.8992401271489489,0.07375,0.02040775303438613
dynec,City-A,2024-05-15,123,800,800.0,8,0.6640690061092669,0.5699655212033705,0.6746237465142753,0.1,0.01624410718173731
dynec,City-A,2024-05-16,123,800,800.0,8,0.6770853313009033,0.5294703409469319,5.450719703074924,0.11,0.020675452714785773
dynec,City-A,2024-05-17,123,800,800.0,8,0.6868660691892897,0.5796580926160857,1.8496059135607248,0.12625,0.01928897668134193
dynec,City-A,2024-05-18,123,800,800.0,8,0.6872680712264614,0.5499405680646887,1.2709321284981572,0.135,0.015151627174255802
dynec,City-A,2024-05-19,123,800,800.0,8,0.7047600928016031,0.5721023443152309,0.6788870238028087,0.1675,0.015374493178160798
dynec,City-A,2024-05-20,123,800,800.0,8,0.7038169905916397,0.5518103035687086,1.065207653875766,0.045,0.01350578809296156
dynec,City-A,2024-05-21,123,800,800.0,8,0.6484553037564538,0.543725055344466,1.0775201751103531,0.13625,0.018071865211409157
dynec,City-A,2024-05-22,123,800,800.0,8,0.6585906480756047,0.5391134245087197,1.274305965607485,0.1475,0.019162907599590148
dynec,City-A,2024-05-23,123,800,800.0,8,0.6573076435040097,0.555697783256847,0.8140010139302536,0.11875,0.02033473199546149
dynec,City-A,2024-05-24,123,800,800.0,8,0.6677985169067999,0.5406480729983447,0.9321162484404828,0.10375,0.01666900069272406
dynec,City-A,2024-05-25,123,800,800.0,8,0.6591721438161805,0.5269420075024371,1.6562643941571324,0.1,0.01685435217133116
dynec,City-A,2024-05-26,123,800,800.0,8,0.6465182171091579,0.5811317550237556,0.5931372398767331,0.0975,0.011823572378759684
dynec,City-A,2024-05-27,123,800,800.0,8,0.6827459113967704,0.567852114927208,0.6528337954366823,0.09125,0.015086427554815249
dynec,City-A,2024-05-28,123,800,800.0,8,0.6462635530526556,0.5540135076338434,0.9447199549764267,0.12375,0.012839026207161621
dynec,City-A,2024-05-29,123,800,800.0,8,0.6403969523361461,0.5239009582769046,3.60219070232829,0.1275,0.0166982282532928
dynec,City-A,2024-05-30,123,800,800.0,8,0.6391339988915805,0.5365981476833571,1.8649840613154105,0.19125,0.018108953870318467
dynec,City-A,2024-05-31,123,800,800.0,8,0.6554613510708082,0.5547644470209674,0.9620515291919294,0.1325,0.017048958941604755
dynec,City-A,2024-06-01,123,800,800.0,8,0.6406800224209676,0.540132167763683,0.9657356634764906,0.10875,0.013908589085775807
dynec,City-A,2024-06-02,123,800,800.0,8,0.6780686089796042,0.5496993447693991,0.9303377992263264,0.1175,0.014300685007653056
dynec,City-A,2024-06-03,123,800,800.0,8,0.6516270945077807,0.5854430627365788,0.6170918022627443,0.16375,0.015911854156470853
dynec,City-A,2024-06-04,123,800,800.0,8,0.6500019489703421,0.5342770992388728,1.6884109279253154,0.1225,0.015030676285064031
dynec,City-A,2024-06-05,123,800,800.0,8,0.6429979089083825,0.5750027118945931,0.6169376881334572,0.095,0.016747196697837415
dynec,City-A,2024-06-06,123,800,800.0,8,0.649163271455572,0.5422512815482752,1.4008994213677028,0.145,0.014384045511323303
dynec,City-A,2024-06-07,123,800,800.0,8,0.6477901414217132,0.5547534518871218,1.2365758829622537,0.10125,0.013315602406444653
dynec,City-A,2024-06-08,123,800,800.0,8,0.6389177938714556,0.5778926890941395,0.6524003974109289,0.095,0.014908908481042817
dynec,City-A,2024-06-09,123,800,800.0,8,0.6406889697544649,0.5597525443100321,0.7713964461894829,0.09875,0.012107298550369445
dynec,City-A,2024-06-10,123,800,800.0,8,0.6356057641707734,0.6007983433266211,0.5415321569441289,0.16125,0.013313303201890822
dynec,City-A,2024-06-11,123,800,800.0,8,0.6325029827574056,0.5965321451878685,0.5499382172751217,0.18125,0.015239148483111
dynec,City-A,2024-06-12,123,800,800.0,8,0.6241008346268289,0.6103741233740216,0.5220324715719694,0.0725,0.016014465872270244
dynec,City-A,2024-06-13,123,800,800.0,8,0.6310075184917926,0.5910812870552504,0.5740768710994986,0.1625,0.011835862366434238
dynec,City-A,2024-06-14,123,800,800.0,8,0.6622886140012424,0.5961789508031089,0.7351086046302406,0.16875,0.017409357022183207
dynec,City-A,2024-06-15,123,800,800.0,8,0.6324638403246662,0.5427959703711431,1.43349149764102,0.09,0.014851777614684378
dynec,City-A,2024-06-16,123,800,800.0,8,0.6190120841094777,0.532645645736307,1.037932470058513,0.1175,0.015443043664050636
dynec,City-A,2024-06-17,123,800,800.0,8,0.6324572066593831,0.5585226668354144,0.7623457289995657,0.1475,0.017330954471513223
dynec,City-A,2024-06-18,123,800,800.0,8,0.6193479725436832,0.5767091905451565,0.6449177627740563,0.14375,0.012040066090330682
dynec,City-A,2024-06-19,123,800,800.0,8,0.6295696911480839,0.5535616548950858,0.8744232578416249,0.09875,0.013416562211613222
dynec,City-A,2024-06-20,123,800,800.0,8,0.6709760824653492,0.5429405576247455,0.7697855496152103,0.13125,0.01492738441774356
dynec,City-A,2024-06-21,123,800,800.0,8,0.6061797118663739,0.5244967352527876,2.00346882872237,0.11,0.01672822262749838
dynec,City-A,2024-06-22,123,800,800.0,8,0.6015953367314346,0.5501210695555673,0.7835474549572782,0.0925,0.01624100290889043
dynec,City-A,2024-06-23,123,800,800.0,8,0.6191327301695149,0.5947218348522711,0.6156362097055547,0.1725,0.01675266822836812
dynec,City-A,2024-06-24,123,800,800.0,8,0.6016136854909876,0.5457629225034019,0.8784268922973413,0.105,0.013345422100845461
dynec,City-A,2024-06-25,123,800,800.0,8,0.6091899068519577,0.5669834755466625,0.789641267745496,0.11125,0.011812182634687068
dynec,City-A,2024-06-26,123,800,800.0,8,0.6021625596816869,0.5432466967921402,0.7608335043468102,0.115,0.0162347399925028
dynec,City-A,2024-06-27,123,800,800.0,8,0.6042906365249211,0.5434779274414423,3.1879849358421324,0.155,0.01863999659710457
dynec,City-A,2024-06-28,123,800,800.0,8,0.5971517730463027,0.5328251051451811,5.369909516010138,0.075,0.012228077194063887
dynec,City-A,2024-06-29,123,800,800.0,8,0.5913145814860659,0.5500995211303937,0.9949306385609316,0.12625,0.01749841926280799
dynec,City-A,2024-06-30,123,800,800.0,8,0.5945167094806363,0.5357377524448151,1.3307616891101572,0.13375,0.01720053760051324
dynec,City-A,2024-07-01,123,800,800.0,8,0.5789399041761242,0.5844678465680876,0.6186281684773801,0.1225,0.013424597707598851
dynec,City-A,2024-07-02,123,800,800.0,8,0.5907412027542894,0.5765681186654013,0.6663198916629287,0.14625,0.01519597738608137
dynec,City-A,2024-07-03,123,800,800.0,8,0.5824506234340788,0.5727728027327814,0.6142049371798404,0.08375,0.01966179899270629
dynec,City-A,2024-07-04,123,800,800.0,8,0.6275295182354635,0.5615216980657471,0.689586984980368,0.1175,0.014281582011164768
dynec,City-A,2024-07-05,123,800,800.0,8,0.5725448944187704,0.5507578775465969,0.8908250226300368,0.1275,0.014363390448177867
dynec,City-A,2024-07-06,123,800,800.0,8,0.5722039464353743,0.5332820119781213,0.8677694721441263,0.11875,0.014307415076626426
dynec,City-A,2024-07-07,123,800,800.0,8,0.5589127905674564,0.5207581541294671,1.0429128554433063,0.1625,0.014656007899172619
dynec,City-A,2024-07-08,123,800,800.0,8,0.5792722390634468,0.5304165007464962,3.0566400929258517,0.16125,0.014718619006268831
dynec,City-A,2024-07-09,123,800,800.0,8,0.5631054932080416,0.5243448692877003,5.136830393652142,0.13875,0.013686300139675835
dynec,City-A,2024-07-10,123,800,800.0,8,0.5523987918311339,0.5397759865799369,1.5211716262796644,0.13875,0.016493193624789234
dynec,City-A,2024-07-11,123,800,800.0,8,0.5589748428655742,0.5271716188779013,1.0523959605704223,0.1175,0.017722229504004545
dynec,City-A,2024-07-12,123,800,800.0,8,0.5470722050945501,0.5165026581983326,3.2882560112192185,0.1075,0.011547587299636628
dynec,City-A,2024-07-13,123,800,800.0,8,0.5509290451644332,0.5502062553166528,2.270541824802036,0.12125,0.012871032509132439
dynec,City-A,2024-07-14,123,800,800.0,8,0.5459468024028025,0.5163150389131743,1.1201891865569742,0.125,0.012818773119970438
dynec,City-A,2024-07-15,123,800,800.0,8,0.5645385162412351,0.5190276174808807,1.5459514794363634,0.10375,0.015050991912824633
dynec,City-A,2024-07-16,123,800,800.0,8,0.5422760557037969,0.5158759172356534,1.117355318911602,0.14875,0.013877614825698438
dynec,City-A,2024-07-17,123,800,800.0,8,0.5326959787986564,0.5372250188509732,0.913996003595793,0.12875,0.018564845851479966
dynec,City-A,2024-07-18,123,800,800.0,8,0.5249312238210314,0.5257887633337485,1.18839991684108,0.1175,0.014817070664382868
dynec,City-A,2024-07-19,123,800,800.0,8,0.5319628716124564,0.5383285879719439,0.8421824646941354,0.0925,0.014685293809603301
dynec,City-A,2024-07-20,123,800,800.0,8,0.550342462126195,0.5484657854486765,3.1203271600922062,0.135,0.013205894952458377
dynec,City-A,2024-07-21,123,800,800.0,8,0.5396915274232161,0.5620638544241124,0.630152854000851,0.1475,0.011746030807848369
dynec,City-A,2024-07-22,123,800,800.0,8,0.5282360861648826,0.5795646149425395,0.5704682281587622,0.18375,0.016980247354660763
dynec,City-A,2024-07-23,123,800,800.0,8,0.5234661485722215,0.5171461332585846,0.837495292277612,0.1175,0.01546750300027752
dynec,City-A,2024-07-24,123,800,800.0,8,0.5071138270139524,0.5119891614473963,1.2118261635549177,0.14875,0.013910998183869339
dynec,City-A,2024-07-25,123,800,800.0,8,0.5323160174485355,0.5446773453979007,3.0598582834451076,0.1025,0.013177025610332151
dynec,City-A,2024-07-26,123,800,800.0,8,0.5331336406695797,0.5317758569038556,0.9191845028283047,0.15,0.014591037921570054
dynec,City-A,2024-07-27,123,800,800.0,8,0.5048615812026114,0.5065814273752006,3.815333963689614,0.15875,0.01691467993879574
dynec,City-A,2024-07-28,123,800,800.0,8,0.5437175765947749,0.5051095448913853,1.78587402402104,0.10625,0.017498571835461427
dynec,City-A,2024-07-29,123,800,800.0,8,0.5104821959663989,0.537989457307402,0.7282636647131435,0.12125,0.01447785116940794
dynec,City-A,2024-07-30,123,800,800.0,8,0.5253264673918201,0.5242179055984196,0.9173824236203589,0.11375,0.015499525297858807
