method,city,period,seed,n_users,n_users_overlap,k,ari,silhouette,dbi,csr,ts
kmeans,City-C,2024-07,1,650,650.0,4,0.3001320344987734,,,0.009230769230769232,0.0764769790093322
kmeans,City-C,2024-08,1,650,650.0,4,0.2545150035662076,,,0.05692307692307692,0.47160803722421546
kmeans,City-C,2024-09,1,650,650.0,4,0.3144249671305776,,,0.49230769230769234,4.078772213831053
kmeans,City-C,2024-10,1,650,650.0,4,0.31420284689449673,,,0.010769230769230769,0.08922314217755428
kmeans,City-C,2024-11,1,650,650.0,4,0.2979936645195417,,,0.08,0.662800484747546
kmeans,City-C,2024-12,1,650,650.0,4,0.28181956718395856,,,0.5215384615384615,4.3209493140272714
kmeans,City-A,2024-01,2,800,,4,0.35765618943402466,,,,
kmeans,City-A,2024-02,2,800,800.0,4,0.4222287139358349,,,0.35875,2.972245923789777
kmeans,City-A,2024-03,2,800,800.0,4,0.41715959010278547,,,0.06375,0.5281691362832008
kmeans,City-A,2024-04,2,800,800.0,4,0.3249579156737119,,,0.39875,3.3036461661635497
kmeans,City-A,2024-05,2,800,800.0,4,0.3439280760997647,,,0.3825,3.1690148176992046
kmeans,City-A,2024-06,2,800,800.0,4,0.2557513662207753,,,0.37375,3.096521014679942
kmeans,City-A,2024-07,2,800,800.0,4,0.2797641814986028,,,0.45875,3.8007465297242096
kmeans,City-A,2024-08,2,800,800.0,4,0.18174427227796439,,,0.47875,3.9664466509110965
kmeans,City-A,2024-09,2,800,800.0,4,0.17954249559395802,,,0.035,0.2899752120770514
kmeans,City-A,2024-10,2,800,800.0,4,0.22202770429985175,,,0.41,3.3968524843311743
kmeans,City-A,2024-11,2,800,800.0,4,0.2133199175260047,,,0.04,0.331400242373773
kmeans,City-A,2024-12,2,800,800.0,4,0.16516284383319438,,,0.3925,3.2518648782926483
kmeans,City-B,2024-01,2,500,,4,0.5768230745058855,,,,
kmeans,City-B,2024-02,2,500,500.0,4,0.5366713138791049,,,0.074,0.6130904483914801
kmeans,City-B,2024-03,2,500,500.0,4,0.5705552357965863,,,0.11,0.9113506665278759
kmeans,City-B,2024-04,2,500,500.0,4,0.5265197628775675,,,0.174,1.4415910543259127
kmeans,City-B,2024-05,2,500,500.0,4,0.5436233412191833,,,0.276,2.286661672379034
kmeans,City-B,2024-06,2,500,500.0,4,0.2556652395909111,,,0.274,2.270091660260346
kmeans,City-B,2024-07,2,500,500.0,4,0.6829384948273128,,,0.628,5.202983805268238
kmeans,City-B,2024-08,2,500,500.0,4,0.30989489868324155,,,0.572,4.739023465944954
kmeans,City-B,2024-09,2,500,500.0,4,0.29688179006704446,,,0.054,0.44739032720459365
kmeans,City-B,2024-10,2,500,500.0,4,0.4943336874851899,,,0.324,2.6843419632275616
kmeans,City-B,2024-11,2,500,500.0,4,0.49371220362442064,,,0.046,0.38111027872983905
kmeans,City-B,2024-12,2,500,500.0,4,0.4897425126755168,,,0.006,0.049710036356065954
kmeans,City-C,2024-01,2,650,,4,0.4774654641189913,,,,
kmeans,City-C,2024-02,2,650,650.0,4,0.5012031539345969,,,0.07230769230769231,0.5990696689064359
kmeans,City-C,2024-03,2,650,650.0,4,0.46879256797266167,,,0.05692307692307692,0.47160803722421546
kmeans,City-C,2024-04,2,650,650.0,4,0.3975720904950098,,,0.08307692307692308,0.6882928110839901
kmeans,City-C,2024-05,2,650,650.0,4,0.4401353843810462,,,0.17076923076923076,1.4148241116726463
kmeans,City-C,2024-06,2,650,650.0,4,0.30791385628394147,,,0.3553846153846154,2.9443636918592913
kmeans,City-C,2024-07,2,650,650.0,4,0.36509805113350163,,,0.4676923076923077,3.8748336031395003
kmeans,City-C,2024-08,2,650,650.0,4,0.30953575948718165,,,0.11692307692307692,0.9687084007848751
kmeans,City-C,2024-09,2,650,650.0,4,0.3144249671305776,,,0.1,0.8285006059344326
kmeans,City-C,2024-10,2,650,650.0,4,0.3012142320454667,,,0.055384615384615386,0.45886187405599344
kmeans,City-C,2024-11,2,650,650.0,4,0.34105536849024043,,,0.12615384615384614,1.0451853797942074
kmeans,City-C,2024-12,2,650,650.0,4,0.26405466914004927,,,0.5061538461538462,4.193487682345051
